Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
16.11.2025,18:5:30.593,112.830,183.549,173.705,4.682,0.000,250.0,250.0,198.603,111.767,13.464,167.971,111.880,69.383,42.497,68.544,270.998,119.703,151.295,101.936,0.000,0.000,1.500,19.0,
16.11.2025,18:5:31.594,119.627,190.838,181.011,4.639,0.000,250.0,250.0,192.002,134.114,13.826,337.570,216.314,134.137,82.177,132.518,207.080,56.317,150.763,10.433,0.000,2.125,2.625,19.0,
16.11.2025,18:5:32.598,120.986,168.948,159.279,4.586,0.000,250.0,250.0,444.916,115.526,13.239,372.869,237.767,147.428,90.339,145.654,63.563,12.651,50.912,20.839,0.000,0.000,0.000,19.0,
16.11.2025,18:5:33.585,122.346,181.610,172.144,4.408,0.000,250.0,250.0,340.412,80.476,12.573,273.328,175.826,109.026,66.800,107.708,20.333,1.503,18.830,18.830,0.000,0.000,1.125,19.0,
16.11.2025,18:5:34.593,119.627,168.502,159.128,4.429,0.000,250.0,250.0,293.837,70.209,12.383,233.547,151.242,93.783,57.459,92.658,20.854,1.541,19.313,19.313,0.000,1.125,0.000,19.0,
16.11.2025,18:5:35.597,120.986,183.396,173.847,4.494,0.000,250.0,250.0,286.493,79.514,12.887,269.361,173.571,107.631,65.940,106.325,20.311,1.504,18.807,18.807,0.000,0.875,0.500,19.0,
16.11.2025,18:5:36.591,80.204,179.516,170.002,4.477,0.000,250.0,250.0,289.065,65.523,13.474,214.064,139.965,86.784,53.181,85.742,21.195,1.565,19.630,19.630,0.000,0.500,2.500,19.0,
16.11.2025,18:5:37.599,118.267,167.401,157.950,4.443,0.000,250.0,250.0,294.214,66.601,13.419,174.478,115.701,71.747,43.954,70.885,35.938,12.057,23.880,103.952,0.000,1.000,2.625,20.0,
16.11.2025,18:5:38.590,108.752,165.246,155.785,4.433,0.000,250.0,250.0,287.238,82.419,12.955,143.673,96.689,59.957,36.732,59.226,118.157,45.479,72.678,178.641,0.000,2.250,1.750,20.0,
16.11.2025,18:5:39.586,107.392,164.988,155.527,4.468,0.000,250.0,250.0,287.652,33.599,12.409,95.755,67.084,41.601,25.483,41.099,17.961,1.323,16.638,16.638,0.000,1.125,2.500,20.0,
16.11.2025,18:5:40.599,115.549,197.553,187.739,4.645,0.000,250.0,250.0,207.058,82.851,12.221,104.232,72.094,44.711,27.383,44.173,24.248,7.092,17.156,475.204,0.000,2.375,0.000,20.0,
16.11.2025,18:5:41.587,116.908,186.077,176.311,4.594,0.000,250.0,250.0,202.564,27.208,12.520,77.713,55.740,34.568,21.172,34.153,12.374,0.905,11.469,11.469,0.000,2.250,2.500,20.0,
16.11.2025,18:5:42.594,115.549,167.595,157.978,4.528,0.000,250.0,250.0,276.407,222.409,13.195,489.164,310.359,192.450,117.909,190.124,394.114,153.129,240.985,122.661,0.000,2.625,2.500,20.0,
16.11.2025,18:5:43.598,112.830,167.857,158.321,4.508,0.000,250.0,250.0,449.308,90.035,13.625,195.913,128.930,79.942,48.988,78.985,80.612,30.560,50.052,192.740,0.000,0.000,0.500,52.0,
16.11.2025,18:5:44.586,116.908,172.500,163.056,4.429,0.000,250.0,250.0,288.204,96.076,14.437,159.855,107.517,66.670,40.847,65.855,196.538,85.714,110.824,112.500,0.000,1.500,0.000,52.0,
16.11.2025,18:5:45.588,120.986,179.037,169.650,4.417,0.000,250.0,250.0,295.414,221.419,15.422,254.516,166.208,103.059,63.149,101.812,385.921,153.659,232.262,738.187,0.000,2.375,1.000,52.0,
16.11.2025,18:5:46.596,104.673,170.364,160.924,4.449,0.000,250.0,250.0,292.494,187.330,14.522,354.608,227.320,140.963,86.357,139.262,446.359,125.440,320.919,17.545,0.000,0.875,2.375,52.0,
16.11.2025,18:5:47.588,107.392,185.539,176.082,4.447,0.000,250.0,250.0,285.381,100.514,13.220,351.136,224.384,139.138,85.246,137.460,18.647,1.385,17.262,17.262,0.000,0.375,2.375,52.0,
16.11.2025,18:5:48.594,118.267,179.851,170.411,4.436,0.000,250.0,250.0,297.552,97.507,12.478,340.580,217.414,134.816,82.598,133.186,18.454,1.370,17.085,17.085,0.000,0.000,1.125,52.0,
16.11.2025,18:5:49.597,119.627,172.070,162.574,4.439,0.000,250.0,250.0,294.572,74.724,12.484,251.191,162.162,100.551,61.611,99.342,20.472,1.513,18.959,18.959,0.000,2.000,2.375,52.0,
16.11.2025,18:5:50.595,111.470,163.979,154.214,4.669,0.001,250.0,250.0,215.062,92.046,12.993,319.895,204.985,127.102,77.883,125.567,17.785,1.324,16.461,16.461,0.000,0.500,2.750,52.0,
16.11.2025,18:5:51.591,116.908,179.802,169.889,4.688,0.000,250.0,250.0,218.214,87.369,13.368,307.428,197.353,122.378,74.975,120.905,12.811,1.153,11.658,11.658,0.000,2.500,1.375,52.0,
16.11.2025,18:5:52.599,118.267,183.079,173.353,4.601,0.000,250.0,250.0,355.272,233.499,13.689,496.808,315.280,195.493,119.787,193.133,424.262,144.250,280.012,152.278,0.000,0.500,1.750,52.0,
16.11.2025,18:5:53.589,118.267,178.310,168.856,4.477,0.000,250.0,250.0,378.960,185.857,13.815,351.799,225.148,139.607,85.541,137.917,442.641,132.651,309.991,19.465,0.000,0.500,0.000,52.0,
16.11.2025,18:5:54.585,112.830,173.580,164.167,4.443,0.001,250.0,250.0,297.542,159.975,13.611,347.184,222.257,137.815,84.442,136.148,319.862,85.228,234.634,18.570,0.000,0.375,1.375,52.0,
16.11.2025,18:5:55.594,111.470,175.805,166.315,4.442,0.000,250.0,250.0,293.373,100.498,13.192,348.750,222.950,138.247,84.703,136.580,21.390,1.583,19.807,17.781,0.000,0.250,1.125,52.0,
16.11.2025,18:5:56.585,114.189,172.722,163.244,4.478,0.000,250.0,250.0,293.456,98.846,12.570,343.187,219.068,135.844,83.224,134.201,21.416,1.633,19.784,17.534,0.000,0.375,1.250,52.0,
16.11.2025,18:5:57.588,115.549,184.527,175.045,4.476,0.000,250.0,250.0,286.381,65.740,12.535,217.620,141.593,87.801,53.792,86.735,20.054,1.484,18.570,17.216,0.000,0.000,0.000,52.0,
16.11.2025,18:5:58.590,112.830,172.373,162.859,4.466,0.000,250.0,250.0,287.157,64.832,13.081,130.219,88.487,54.875,33.612,54.216,26.569,8.777,17.792,220.690,0.000,1.125,2.750,52.0,
16.11.2025,18:5:59.589,106.033,189.645,180.155,4.490,0.000,250.0,250.0,289.559,117.686,13.752,198.114,130.566,80.962,49.604,79.979,298.723,134.941,163.782,26.434,0.000,2.375,0.750,52.0,
16.11.2025,18:6:0.597,112.830,178.563,168.765,4.656,0.001,250.0,250.0,215.962,42.991,13.246,131.094,89.116,55.254,33.862,54.584,18.026,1.329,16.697,16.697,0.000,2.125,2.875,52.0,
16.11.2025,18:6:1.585,110.111,176.360,166.489,4.674,0.000,250.0,250.0,205.400,25.147,12.739,61.624,46.124,28.596,17.528,28.253,23.484,4.465,19.019,9.633,0.000,1.625,2.000,52.0,
16.11.2025,18:6:2.589,99.236,169.195,159.519,4.620,0.000,250.0,250.0,202.984,250.691,12.530,444.140,281.943,174.827,107.116,172.728,367.415,157.015,210.400,578.791,0.000,0.000,0.000,52.0,
16.11.2025,18:6:3.594,116.908,173.911,164.218,4.573,0.000,250.0,250.0,456.823,101.895,12.525,312.305,199.793,123.884,75.909,122.387,30.131,9.092,21.039,111.881,0.000,0.000,1.250,52.0,
16.11.2025,18:6:4.595,111.470,183.314,173.841,4.466,0.000,250.0,250.0,333.303,219.781,12.764,270.372,174.302,108.087,66.215,106.780,387.058,153.571,233.487,685.175,0.000,0.000,1.125,52.0,
16.11.2025,18:6:5.597,114.189,174.280,164.797,4.470,0.000,250.0,250.0,284.309,122.592,13.295,165.597,110.297,68.396,41.901,67.570,237.364,109.002,128.362,284.139,0.000,0.875,0.000,52.0,
16.11.2025,18:6:6.585,120.986,182.055,172.517,4.495,0.000,250.0,250.0,294.325,205.907,14.174,319.190,205.297,127.305,77.992,125.770,445.335,136.149,309.187,298.674,0.000,0.000,0.000,52.0,
16.11.2025,18:6:7.589,108.752,182.438,172.970,4.473,0.000,250.0,250.0,295.113,113.339,14.952,354.486,227.473,141.053,86.420,139.352,76.133,15.761,60.372,17.393,0.000,0.000,1.625,52.0,
16.11.2025,18:6:8.598,118.267,171.720,162.302,4.476,0.000,250.0,250.0,289.731,96.722,15.283,333.883,214.950,133.286,81.664,131.669,19.303,1.428,17.875,17.875,0.000,1.750,1.125,52.0,
16.11.2025,18:6:9.588,111.470,171.329,161.810,4.480,0.000,250.0,250.0,290.110,74.103,13.872,247.196,160.529,99.544,60.985,98.335,20.700,1.529,19.171,19.171,0.000,0.500,0.000,52.0,
16.11.2025,18:6:10.588,119.627,189.638,179.578,4.809,0.000,250.0,250.0,256.686,33.799,12.485,95.924,67.233,41.690,25.543,41.187,18.450,1.423,17.027,17.026,0.000,2.250,2.375,52.0,
16.11.2025,18:6:11.598,110.111,178.475,168.522,4.778,0.000,250.0,250.0,210.500,215.507,12.299,241.975,156.318,96.924,59.394,95.753,417.840,159.538,258.303,656.727,0.000,0.250,2.625,52.0,
16.11.2025,18:6:12.586,118.267,173.929,164.274,4.572,0.000,250.0,250.0,191.884,19.421,12.355,50.921,39.251,24.329,14.922,24.035,9.705,0.721,8.984,8.984,0.000,2.125,2.250,52.0,
16.11.2025,18:6:13.595,123.705,171.562,161.867,4.617,0.000,250.0,250.0,180.816,166.922,13.113,442.575,280.908,174.181,106.727,172.074,166.487,52.695,113.792,146.665,0.000,0.625,0.875,52.0,
16.11.2025,18:6:14.596,115.549,180.998,171.280,4.626,0.000,250.0,250.0,467.367,202.897,13.604,445.329,283.253,175.639,107.614,173.516,240.831,110.035,130.796,348.353,0.000,1.000,1.375,52.0,
16.11.2025,18:6:15.587,118.267,178.144,168.488,4.592,0.001,250.0,250.0,382.572,102.177,13.665,357.053,228.239,141.531,86.708,139.818,18.762,1.476,17.286,17.238,0.000,2.375,2.000,52.0,
16.11.2025,18:6:16.594,111.470,173.102,163.561,4.524,0.000,250.0,250.0,291.570,91.854,13.713,316.328,203.137,125.961,77.176,124.440,19.778,1.516,18.262,18.228,0.000,0.000,1.125,52.0,
16.11.2025,18:6:17.585,118.267,162.464,152.866,4.531,0.000,250.0,250.0,289.260,73.342,13.255,244.739,158.643,98.379,60.264,97.193,20.828,1.538,19.290,19.290,0.000,1.625,0.125,52.0,
16.11.2025,18:6:18.589,111.470,178.916,169.400,4.517,0.000,250.0,250.0,294.943,101.618,12.858,353.517,225.570,139.879,85.691,138.190,21.377,1.580,19.797,17.721,0.000,0.000,2.750,52.0,
16.11.2025,18:6:19.589,111.470,187.580,177.777,4.663,0.000,250.0,250.0,287.622,180.430,12.464,355.122,226.311,140.324,85.987,138.636,412.920,111.629,301.291,19.619,0.000,2.000,0.500,52.0,
16.11.2025,18:6:20.586,106.033,172.127,162.483,4.590,0.000,250.0,250.0,243.008,148.520,12.758,322.461,206.382,127.972,78.410,126.438,296.578,77.049,219.529,17.622,0.000,1.500,2.750,52.0,
16.11.2025,18:6:21.588,111.470,180.273,170.391,4.692,0.000,250.0,250.0,210.724,33.911,13.132,96.304,67.880,42.088,25.792,41.574,17.920,1.372,16.548,16.497,0.000,1.500,2.625,52.0,
16.11.2025,18:6:22.585,111.470,172.525,162.582,4.756,0.000,250.0,250.0,242.362,182.317,13.979,426.971,271.970,168.645,103.325,166.608,329.103,92.258,236.845,13.466,0.000,2.125,0.000,52.0,
16.11.2025,18:6:23.597,112.830,171.501,161.465,4.794,0.000,250.0,250.0,442.711,110.430,13.267,363.529,231.942,143.813,88.129,142.078,51.387,7.516,43.871,18.771,0.000,0.375,2.750,52.0,
16.11.2025,18:6:24.590,106.033,172.009,162.305,4.602,0.000,250.0,250.0,296.853,153.689,12.741,346.885,221.442,137.310,84.132,135.657,289.854,76.250,213.604,19.019,0.000,1.875,1.250,52.0,
16.11.2025,18:6:25.592,106.033,183.709,174.168,4.554,0.000,250.0,250.0,294.722,146.117,12.276,354.456,225.858,140.054,85.804,138.364,243.143,60.542,182.601,18.075,0.000,0.000,2.500,52.0,
16.11.2025,18:6:26.593,112.830,171.631,161.657,4.768,0.000,250.0,250.0,281.537,174.346,12.495,219.453,142.827,88.571,54.256,87.504,367.929,160.663,207.266,402.494,0.000,2.250,2.750,52.0,
16.11.2025,18:6:27.597,114.189,177.579,167.697,4.697,0.000,250.0,250.0,275.215,88.387,12.834,304.999,195.549,121.258,74.291,119.784,18.869,1.619,17.251,17.416,0.000,2.375,1.000,52.0,
16.11.2025,18:6:28.599,103.314,190.173,180.462,4.593,0.000,250.0,250.0,288.029,84.944,13.507,289.885,186.636,115.726,70.910,114.336,20.554,1.602,18.952,17.333,0.000,2.125,0.875,52.0,
16.11.2025,18:6:29.598,115.549,185.722,176.192,4.539,0.000,250.0,250.0,289.610,93.748,14.230,323.802,208.153,129.064,79.089,127.504,19.092,1.615,17.477,17.451,0.000,0.000,2.500,52.0,
16.11.2025,18:6:30.591,112.830,178.535,168.944,4.542,0.000,250.0,250.0,292.998,64.248,14.942,209.484,138.078,85.622,52.456,84.580,20.067,1.526,18.541,17.181,0.000,0.000,0.500,52.0,
16.11.2025,18:6:31.593,116.908,168.894,158.982,4.727,0.001,250.0,250.0,199.775,49.012,14.720,152.837,103.289,64.048,39.241,63.269,17.997,1.336,16.661,16.721,0.000,2.125,0.500,52.0,
16.11.2025,18:6:32.588,108.752,183.373,173.517,4.718,0.000,250.0,250.0,184.353,159.370,13.649,297.327,191.284,118.614,72.670,117.177,386.718,115.205,271.513,9.542,0.000,1.625,0.000,52.0,
16.11.2025,18:6:33.591,115.549,193.755,183.981,4.671,0.000,250.0,250.0,363.661,173.757,12.623,428.288,271.947,168.623,103.324,166.585,236.593,107.635,128.959,112.994,0.000,1.000,1.125,52.0,
16.11.2025,18:6:34.587,122.346,184.679,175.021,4.605,0.000,250.0,250.0,400.424,240.580,12.463,332.256,212.276,131.626,80.650,130.044,417.061,132.455,284.606,672.363,0.000,1.250,0.375,52.0,
16.11.2025,18:6:35.590,110.111,204.199,194.581,4.584,0.000,250.0,250.0,287.861,223.589,12.747,333.028,212.927,132.023,80.904,130.430,434.434,134.864,299.570,464.968,0.000,0.875,1.125,52.0,
16.11.2025,18:6:36.587,123.705,192.506,182.866,4.561,0.000,250.0,250.0,287.689,165.530,13.038,273.920,176.634,109.528,67.106,108.198,394.494,150.653,243.841,117.891,0.000,0.000,2.375,52.0,
16.11.2025,18:6:37.588,120.986,180.285,170.659,4.566,0.000,250.0,250.0,289.028,186.218,13.393,353.604,225.997,140.142,85.855,138.453,443.449,126.090,317.359,17.840,0.000,2.250,2.000,52.0,
16.11.2025,18:6:38.596,119.627,184.279,174.579,4.605,0.000,250.0,250.0,288.400,214.892,13.719,327.605,210.168,130.324,79.844,128.754,431.940,136.237,295.703,394.625,0.000,0.000,2.375,71.0,
16.11.2025,18:6:39.585,112.830,175.723,166.248,4.526,0.000,250.0,250.0,293.973,125.878,13.664,353.341,225.985,140.129,85.856,138.440,141.967,37.049,104.918,17.428,0.000,1.000,1.250,71.0,
16.11.2025,18:6:40.590,118.267,175.805,166.296,4.486,0.001,250.0,250.0,287.478,100.767,13.205,352.178,224.961,139.494,85.467,137.806,18.647,1.385,17.262,17.262,0.000,2.500,2.750,71.0,
16.11.2025,18:6:41.591,115.549,176.329,166.479,4.683,0.000,250.0,250.0,226.270,34.088,12.533,96.404,67.557,41.897,25.660,41.394,18.944,1.399,17.545,17.545,0.000,2.250,1.125,71.0,
16.11.2025,18:6:42.590,116.908,172.870,162.944,4.741,0.000,250.0,250.0,210.063,155.229,12.500,306.219,195.976,121.527,74.449,120.056,352.555,97.473,255.082,16.450,0.000,1.250,1.250,71.0,
16.11.2025,18:6:43.591,108.752,188.938,179.088,4.705,0.001,250.0,250.0,295.050,156.529,13.160,424.682,269.933,167.385,102.548,165.362,131.767,56.922,74.845,158.682,0.000,0.875,0.375,39.0,
16.11.2025,18:6:44.598,111.470,179.233,169.533,4.597,0.000,250.0,250.0,422.871,144.491,13.565,216.115,141.431,87.699,53.732,86.633,367.841,172.970,194.870,110.056,0.000,0.000,2.750,39.0,
16.11.2025,18:6:45.589,118.267,175.055,165.502,4.548,0.000,250.0,250.0,284.487,104.587,13.557,169.832,113.083,70.125,42.958,69.274,223.385,99.353,124.033,120.269,0.000,0.875,2.750,39.0,
16.11.2025,18:6:46.586,115.549,179.943,170.329,4.542,0.000,250.0,250.0,312.126,104.587,13.096,230.867,150.176,93.116,57.060,91.990,376.216,164.096,212.120,150.606,0.000,1.375,2.375,39.0,
16.11.2025,18:6:47.590,120.986,174.201,164.624,4.530,0.000,250.0,250.0,292.596,185.126,12.625,236.805,153.558,95.220,58.338,94.069,380.315,162.711,217.604,440.015,0.000,1.000,1.625,39.0,
16.11.2025,18:6:48.600,116.908,165.411,155.854,4.560,0.000,250.0,250.0,287.944,186.125,12.356,243.182,157.310,97.546,59.764,96.372,368.052,152.610,215.442,458.611,0.000,2.625,1.125,39.0,
16.11.2025,18:6:49.590,116.908,165.411,155.854,4.560,0.000,250.0,250.0,293.668,186.125,12.720,258.442,166.884,103.488,63.396,102.242,376.475,156.509,219.966,111.246,0.000,0.500,1.125,39.0,
16.11.2025,18:6:50.593,116.908,171.896,162.305,4.505,0.000,250.0,250.0,288.191,157.137,13.004,351.548,224.477,139.191,85.286,137.514,445.940,125.904,320.036,17.905,0.000,0.875,0.000,39.0,
16.11.2025,18:6:51.586,120.986,182.625,173.156,4.485,0.000,250.0,250.0,288.191,186.081,13.004,351.548,224.477,139.191,85.286,137.514,445.940,125.904,320.036,17.905,0.000,1.000,1.625,39.0,
16.11.2025,18:6:52.593,115.549,171.947,162.275,4.616,0.000,250.0,250.0,242.751,33.960,13.718,95.936,68.014,42.173,25.841,41.658,17.861,1.318,16.543,16.543,0.000,1.125,2.500,39.0,
16.11.2025,18:6:53.597,115.549,163.599,153.651,4.711,0.000,250.0,250.0,209.863,62.029,14.490,79.328,57.932,35.923,22.009,35.496,24.188,5.960,18.228,326.740,0.000,2.125,0.500,39.0,
16.11.2025,18:6:54.585,116.908,173.586,163.799,4.702,0.000,250.0,250.0,246.852,256.917,15.487,452.974,289.285,179.385,109.900,177.215,353.533,172.202,181.331,637.855,0.000,1.500,1.250,39.0,
16.11.2025,18:6:55.590,111.470,172.968,163.235,4.610,0.000,250.0,250.0,464.847,167.673,14.382,208.030,136.964,84.925,52.039,83.907,337.393,152.163,185.230,421.692,0.000,0.000,0.375,39.0,
16.11.2025,18:6:56.589,97.876,180.557,171.018,4.532,0.000,250.0,250.0,295.960,220.410,13.270,305.631,196.339,121.744,74.595,120.283,414.983,143.397,271.586,542.273,0.000,1.000,1.750,39.0,
16.11.2025,18:6:57.589,119.627,171.135,161.599,4.504,0.000,250.0,250.0,287.454,183.949,12.381,355.000,226.207,140.268,85.939,138.566,431.355,115.060,316.295,18.423,0.000,0.000,0.000,39.0,
16.11.2025,18:6:58.594,110.111,185.953,176.398,4.522,0.001,250.0,250.0,291.153,100.388,12.666,348.913,222.661,138.060,84.601,136.394,21.384,1.587,19.797,17.817,0.000,1.625,1.125,19.0,
16.11.2025,18:6:59.589,114.189,179.612,170.078,4.539,0.000,250.0,250.0,286.885,100.716,12.967,351.356,224.281,139.068,85.213,137.391,19.630,1.597,18.033,17.628,0.000,0.375,0.500,19.0,
16.11.2025,18:7:0.600,118.267,166.708,157.196,4.481,0.000,250.0,250.0,302.021,64.124,13.201,210.965,137.845,85.480,52.365,84.451,19.827,1.469,18.358,17.274,0.000,1.000,2.500,19.0,
16.11.2025,18:7:1.603,120.986,190.414,180.940,4.479,0.000,250.0,250.0,292.579,104.899,13.326,181.981,120.294,74.594,45.700,73.684,129.072,53.957,75.115,281.267,0.000,2.250,2.625,19.0,
16.11.2025,18:7:2.607,116.908,178.152,168.484,4.575,0.000,250.0,250.0,246.401,219.091,13.781,262.264,169.972,105.398,64.574,104.115,385.586,153.146,232.440,699.635,0.000,2.500,2.625,19.0,
16.11.2025,18:7:3.602,108.752,175.814,166.021,4.689,0.001,250.0,250.0,219.947,39.146,13.331,116.067,80.029,49.632,30.397,49.033,18.126,1.335,16.791,16.721,0.000,1.000,1.000,19.0,
16.11.2025,18:7:4.608,112.830,187.781,177.893,4.662,0.000,250.0,250.0,206.936,270.680,13.106,466.501,296.134,183.624,112.510,181.406,405.971,133.699,272.272,641.577,0.000,0.000,0.000,19.0,
16.11.2025,18:7:5.606,107.392,173.311,163.687,4.591,0.000,250.0,250.0,450.470,91.635,12.466,315.385,201.743,125.089,76.654,123.581,20.997,1.554,19.443,19.443,0.000,2.000,1.250,19.0,
16.11.2025,18:7:6.608,115.549,192.533,183.043,4.506,0.000,250.0,250.0,309.133,53.047,12.499,161.480,107.170,66.454,40.716,65.652,28.141,7.920,20.221,20.221,0.000,0.000,0.750,19.0,
16.11.2025,18:7:7.602,123.705,184.615,175.154,4.457,0.000,250.0,250.0,293.677,145.906,13.099,168.094,111.716,69.276,42.440,68.437,292.225,130.893,161.332,401.552,0.000,0.000,2.375,19.0,
16.11.2025,18:7:8.613,123.705,194.712,185.218,4.461,0.000,250.0,250.0,287.000,202.036,13.807,328.890,211.040,130.860,80.180,129.277,437.134,125.494,311.640,252.037,0.000,1.125,0.375,19.0,
16.11.2025,18:7:9.611,96.517,188.198,178.757,4.471,0.000,250.0,250.0,299.550,101.783,13.459,355.691,227.355,140.971,86.384,139.269,18.697,1.388,17.309,17.309,0.000,0.000,2.375,19.0,
16.11.2025,18:7:10.604,118.267,204.226,194.716,4.479,0.000,250.0,250.0,291.457,93.437,12.733,323.472,206.936,128.316,78.620,126.759,19.664,1.459,18.205,18.205,0.000,1.375,1.125,19.0,
16.11.2025,18:7:11.605,120.986,185.047,175.567,4.494,0.000,250.0,250.0,293.960,53.763,12.219,163.818,108.446,67.244,41.202,66.430,29.070,8.945,20.125,20.125,0.000,0.000,1.625,19.0,
16.11.2025,18:7:12.610,104.673,174.490,164.856,4.592,0.001,250.0,250.0,253.369,34.347,12.313,97.759,68.273,42.329,25.944,41.815,19.034,2.065,16.969,16.969,0.000,2.375,2.750,19.0,
16.11.2025,18:7:13.607,114.189,182.186,172.316,4.648,0.000,250.0,250.0,214.216,34.189,12.503,96.626,67.677,41.969,25.708,41.466,19.121,1.423,17.698,17.698,0.000,1.500,1.625,19.0,
16.11.2025,18:7:14.609,119.627,185.125,175.459,4.610,0.000,250.0,250.0,220.806,33.478,13.118,94.864,66.970,41.535,25.435,41.032,17.712,1.310,16.402,16.402,0.000,0.375,2.250,19.0,
16.11.2025,18:7:15.605,116.908,162.622,152.897,4.623,0.000,250.0,250.0,383.592,219.893,14.462,483.526,307.581,190.727,116.854,188.426,371.171,172.094,199.077,155.008,0.000,2.125,0.000,19.0,
16.11.2025,18:7:16.610,110.111,180.978,171.421,4.534,0.001,250.0,250.0,406.231,177.898,14.941,349.647,224.559,139.245,85.314,137.567,404.871,133.321,271.550,17.969,0.000,1.000,0.000,52.0,
16.11.2025,18:7:17.602,115.549,183.990,174.446,4.527,0.000,250.0,250.0,300.588,100.599,15.244,349.258,224.492,139.209,85.283,137.531,18.788,1.395,17.393,17.393,0.000,0.125,0.000,52.0,
16.11.2025,18:7:18.615,116.908,172.585,163.081,4.465,0.000,250.0,250.0,295.371,101.235,14.061,350.970,224.803,139.390,85.413,137.713,20.957,1.550,19.407,18.087,0.000,1.000,0.875,52.0,
16.11.2025,18:7:19.618,126.424,174.301,164.821,4.505,0.000,250.0,250.0,294.687,85.888,12.874,294.504,189.052,117.233,71.819,115.820,20.006,1.635,18.370,17.569,0.000,0.000,0.375,52.0,
16.11.2025,18:7:20.624,111.470,175.351,165.885,4.524,0.000,250.0,250.0,293.810,66.746,12.289,179.331,117.896,73.104,44.792,72.231,28.262,9.307,18.955,111.293,0.000,0.000,1.250,19.0,
16.11.2025,18:7:21.630,116.908,182.580,172.992,4.540,0.000,250.0,250.0,291.656,217.101,12.616,264.981,170.820,105.919,64.901,104.638,401.770,150.241,251.529,643.595,0.000,1.625,1.875,19.0,
16.11.2025,18:7:22.622,114.189,180.914,171.234,4.634,0.000,250.0,250.0,250.470,92.768,13.080,321.216,205.793,127.606,78.187,126.061,18.995,1.415,17.580,17.746,0.000,2.250,1.875,19.0,
16.11.2025,18:7:23.632,108.752,173.585,163.780,4.701,0.000,250.0,250.0,220.789,34.232,13.215,97.268,68.530,42.493,26.037,41.978,18.037,1.340,16.697,16.721,0.000,1.000,1.000,19.0,
16.11.2025,18:7:24.636,119.627,168.304,158.571,4.615,0.000,250.0,250.0,218.679,21.523,13.312,57.177,43.714,27.105,16.609,26.787,10.538,0.811,9.727,9.454,0.000,2.125,0.000,19.0,
16.11.2025,18:7:25.645,114.189,195.254,185.575,4.638,0.001,250.0,250.0,326.789,242.317,13.895,469.137,298.104,184.846,113.258,182.618,406.802,146.338,260.464,347.709,0.000,0.375,1.125,19.0,
16.11.2025,18:7:26.638,118.267,190.196,180.574,4.544,0.000,250.0,250.0,429.314,159.287,13.350,347.498,222.218,137.797,84.421,136.132,316.144,82.522,233.622,19.171,0.000,0.000,1.625,19.0,
16.11.2025,18:7:27.644,108.752,187.881,178.341,4.528,0.000,250.0,250.0,290.879,101.500,12.895,352.755,225.165,139.621,85.544,137.943,21.554,1.593,19.961,17.969,0.000,2.250,1.000,19.0,
16.11.2025,18:7:28.632,115.549,189.516,179.730,4.681,0.000,250.0,250.0,294.878,97.953,12.542,340.873,217.647,134.958,82.689,133.340,19.907,1.625,18.282,17.663,0.000,1.000,0.500,19.0,
16.11.2025,18:7:29.632,114.189,169.324,159.565,4.650,0.000,250.0,250.0,286.153,100.506,12.917,349.592,223.244,138.425,84.819,136.759,20.626,1.526,19.100,18.052,0.000,1.625,0.000,19.0,
16.11.2025,18:7:30.645,115.549,188.632,179.076,4.523,0.000,250.0,250.0,285.895,83.044,13.372,281.909,181.596,112.603,68.993,111.238,21.599,1.663,19.936,17.534,0.003,0.000,0.500,19.0,
16.11.2025,18:7:31.637,116.908,185.381,175.924,4.478,0.000,250.0,250.0,295.783,65.861,13.683,208.132,136.417,84.585,51.832,83.568,26.937,8.791,18.146,26.522,0.000,1.500,2.500,19.0,
16.11.2025,18:7:32.642,119.627,170.298,161.916,4.554,0.000,250.0,250.0,288.162,87.552,13.151,302.026,194.052,120.335,73.717,118.885,18.098,1.343,16.755,17.156,0.000,1.500,2.625,19.0,
16.11.2025,18:7:33.638,114.189,191.014,179.900,4.704,0.000,250.0,250.0,191.985,34.222,12.423,96.921,67.819,42.047,25.772,41.545,19.034,1.406,17.628,17.628,0.003,1.625,2.625,19.0,
16.11.2025,18:7:34.640,114.189,171.634,161.802,4.686,0.000,250.0,250.0,211.613,235.126,12.539,465.238,295.086,182.982,112.104,180.774,405.158,133.335,271.823,292.216,0.000,0.375,0.000,19.0,
