Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
11.11.2025,14:46:45.764,106.033,138.631,129.957,4.002,250.0,250.0,279.803,139.783,12.677,339.146,216.112,134.002,82.110,132.386,231.448,63.867,167.581,18.499,0.000,0.000,1.250,0.375,9.0,
11.11.2025,14:46:46.758,35.344,115.938,107.279,3.896,250.0,250.0,343.846,138.850,12.577,339.382,216.213,134.075,82.138,132.460,205.647,56.672,148.975,60.362,0.000,0.000,1.500,1.500,9.0,
11.11.2025,14:46:47.767,21.750,123.620,115.032,3.924,250.0,250.0,347.546,140.195,13.103,331.096,211.424,131.106,80.318,129.526,243.613,69.276,174.337,18.146,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:46:48.762,107.392,123.149,114.495,3.914,250.0,250.0,346.111,130.809,13.647,327.916,209.810,130.106,79.704,128.537,200.067,55.206,144.861,18.241,0.000,0.000,0.000,0.375,9.0,
11.11.2025,14:46:49.758,103.314,121.789,113.173,3.930,250.0,250.0,346.281,189.574,13.696,343.751,219.567,136.141,83.426,134.500,214.032,58.735,155.297,536.598,0.000,0.000,0.000,1.875,9.0,
11.11.2025,14:46:50.756,16.313,125.253,116.576,3.928,250.0,250.0,292.097,45.839,12.835,142.697,95.750,59.371,36.379,58.666,18.308,1.416,16.892,16.072,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:46:51.777,95.158,97.191,88.793,3.682,250.0,250.0,159.056,142.161,12.435,335.641,213.968,132.680,81.288,131.074,248.338,71.216,177.122,17.852,0.000,0.000,1.125,1.500,76.0,
11.11.2025,14:46:52.780,35.344,85.603,77.307,3.683,250.0,250.0,294.662,180.234,12.536,342.287,217.962,135.153,82.809,133.525,264.277,75.188,189.089,349.515,0.000,0.001,2.250,0.000,76.0,
11.11.2025,14:46:53.779,87.001,121.353,112.399,4.139,250.0,250.0,337.628,134.277,12.783,328.410,209.565,129.940,79.625,128.372,217.923,60.524,157.399,18.228,0.000,0.000,0.000,0.375,76.0,
11.11.2025,14:46:54.779,21.750,128.934,120.014,4.092,250.0,250.0,339.244,146.888,13.105,356.219,226.944,140.728,86.216,139.028,239.942,68.415,171.528,26.760,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:46:55.775,104.673,119.445,110.768,3.993,250.0,250.0,344.974,141.789,13.888,349.452,223.247,138.428,84.819,136.752,226.319,62.763,163.556,18.665,0.000,0.000,1.250,0.000,76.0,
11.11.2025,14:46:56.789,95.158,117.819,109.146,3.914,250.0,250.0,347.844,76.542,14.724,212.207,139.130,86.268,52.862,85.230,79.093,17.824,61.269,16.814,0.000,0.000,1.125,2.000,76.0,
11.11.2025,14:46:57.789,24.469,138.804,130.077,4.019,250.0,250.0,264.330,33.082,15.101,92.411,66.681,41.352,25.329,40.849,16.783,1.252,15.531,15.531,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:46:58.796,103.314,60.127,52.057,3.438,250.0,250.0,185.965,172.816,14.101,352.729,225.390,139.756,85.634,138.079,261.038,73.822,187.216,250.393,0.000,0.000,0.000,0.500,76.0,
11.11.2025,14:46:59.793,106.033,127.791,119.170,3.916,250.0,250.0,349.980,133.763,13.044,340.573,217.222,134.690,82.532,133.061,198.897,55.016,143.882,18.711,0.000,0.000,0.000,1.500,76.0,
11.11.2025,14:47:0.799,33.985,123.793,115.175,3.878,250.0,250.0,345.120,189.166,12.451,344.010,218.931,135.754,83.177,134.114,236.403,65.427,170.976,490.418,0.000,0.000,0.500,0.000,76.0,
11.11.2025,14:47:1.805,42.141,125.492,116.868,3.891,250.0,250.0,349.731,148.088,12.723,349.803,222.787,138.140,84.647,136.475,258.634,72.823,185.811,19.042,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:47:2.804,59.813,115.267,106.669,3.931,250.0,250.0,341.687,151.762,13.093,333.251,212.781,131.945,80.836,130.352,245.381,69.817,175.564,124.595,0.000,0.000,0.000,1.125,76.0,
11.11.2025,14:47:3.818,25.829,122.928,114.244,3.972,250.0,250.0,254.702,115.033,13.268,239.619,154.885,96.034,58.851,94.877,170.101,41.653,128.448,152.589,0.000,0.000,1.250,0.000,76.0,
11.11.2025,14:47:4.813,103.314,112.815,104.284,3.766,250.0,250.0,156.212,138.118,13.611,336.131,214.968,133.303,81.665,131.696,159.890,43.855,116.035,150.026,0.000,0.000,1.625,0.875,76.0,
11.11.2025,14:47:5.814,110.111,85.462,77.209,3.613,250.0,250.0,348.126,193.136,13.932,332.028,212.536,131.790,80.746,130.197,235.101,64.654,170.447,559.925,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:47:6.805,19.032,116.381,107.792,3.929,250.0,250.0,348.315,139.191,13.491,347.858,221.923,137.612,84.311,135.948,215.969,58.896,157.073,18.830,0.000,0.001,1.500,0.000,76.0,
11.11.2025,14:47:7.809,100.595,119.545,110.902,3.889,250.0,250.0,340.878,219.648,12.893,334.104,213.189,132.188,81.001,130.596,237.137,62.422,174.715,818.235,0.000,0.000,1.125,1.500,76.0,
11.11.2025,14:47:8.811,43.501,108.538,99.949,3.883,250.0,250.0,344.532,228.406,12.519,350.165,222.800,138.153,84.647,136.489,223.882,61.670,162.212,891.521,0.000,0.000,1.125,0.500,76.0,
11.11.2025,14:47:9.806,88.361,116.399,107.786,3.926,250.0,250.0,325.483,85.429,12.713,224.145,145.158,90.001,55.157,88.915,110.393,25.807,84.586,17.416,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:47:10.816,31.266,149.907,141.188,3.992,250.0,250.0,189.687,32.779,13.224,92.795,65.749,40.771,24.978,40.281,17.125,1.265,15.860,15.743,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:11.808,31.266,67.228,59.152,3.466,250.0,250.0,310.490,165.273,13.871,325.891,208.722,129.427,79.295,127.869,196.969,54.225,142.744,373.717,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:12.810,47.579,118.353,109.671,3.934,250.0,250.0,318.811,133.305,13.447,319.573,204.634,126.896,77.738,125.362,203.735,56.163,147.572,57.931,0.000,0.000,0.500,2.625,9.0,
11.11.2025,14:47:13.807,111.470,105.488,96.825,3.890,250.0,250.0,313.094,151.497,12.943,296.402,190.031,117.837,72.194,116.412,176.088,46.474,129.614,356.974,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:14.808,93.798,108.275,99.754,3.873,250.0,250.0,313.987,124.704,12.427,303.604,194.117,120.370,73.747,118.909,202.562,55.651,146.911,18.747,0.000,0.000,0.000,0.500,9.0,
11.11.2025,14:47:15.815,28.547,112.313,103.693,3.877,250.0,250.0,314.820,119.852,12.709,304.256,194.710,120.742,73.968,119.281,177.022,48.358,128.665,18.807,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:16.814,107.392,103.734,95.226,3.796,250.0,250.0,291.765,74.246,12.905,200.553,130.959,81.196,49.763,80.217,84.575,18.915,65.660,17.721,0.000,0.000,0.500,0.000,9.0,
11.11.2025,14:47:17.812,23.110,128.559,119.869,3.950,250.0,250.0,183.851,32.945,13.260,93.288,66.082,40.969,25.113,40.478,17.216,1.273,15.943,15.824,0.000,0.000,0.000,1.000,9.0,
11.11.2025,14:47:18.805,101.955,45.097,37.280,3.310,250.0,250.0,256.229,117.935,14.355,313.835,201.674,125.053,76.621,123.543,152.993,42.247,110.746,18.287,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:19.813,100.595,130.128,121.500,3.886,250.0,250.0,350.687,163.937,15.164,342.390,219.637,136.192,83.445,134.539,267.625,75.103,192.522,172.757,0.000,0.000,2.375,2.250,9.0,
11.11.2025,14:47:20.807,36.704,124.528,115.963,3.846,250.0,250.0,348.451,132.953,14.858,332.566,213.405,132.325,81.080,130.733,203.045,55.817,147.228,18.472,0.000,0.000,0.125,0.375,9.0,
11.11.2025,14:47:21.813,96.517,116.228,107.749,3.866,250.0,250.0,346.012,200.913,13.730,329.644,210.909,130.775,80.134,129.195,260.956,73.380,187.576,592.831,0.000,0.000,1.125,1.125,9.0,
11.11.2025,14:47:22.811,96.517,124.134,115.513,3.866,250.0,250.0,347.373,202.358,12.612,353.716,225.056,139.554,85.502,137.866,203.421,55.766,147.656,662.435,0.000,0.000,0.625,0.000,9.0,
11.11.2025,14:47:23.811,24.469,124.491,115.933,3.867,250.0,250.0,277.591,50.561,12.426,159.819,105.876,65.651,40.225,64.850,19.425,1.514,17.911,17.911,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:24.818,38.063,100.338,91.882,3.715,250.0,250.0,156.533,142.530,12.873,324.407,207.215,128.487,78.728,126.930,264.137,74.609,189.528,18.383,0.000,0.000,0.500,0.000,9.0,
11.11.2025,14:47:25.815,80.204,101.122,92.831,3.668,250.0,250.0,346.748,130.040,13.314,334.535,213.721,132.525,81.196,130.932,187.356,51.909,135.447,19.466,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:47:26.811,93.798,121.264,112.704,3.877,250.0,250.0,352.252,126.908,13.511,333.766,213.314,132.277,81.037,130.685,172.553,45.307,127.246,19.383,0.000,0.001,0.000,0.000,9.0,
11.11.2025,14:47:27.806,19.032,122.238,113.676,3.864,250.0,250.0,346.998,197.809,13.772,347.290,221.830,137.554,84.276,135.891,218.917,60.386,158.531,599.646,0.000,0.000,0.500,0.000,9.0,
11.11.2025,14:47:28.804,51.657,126.074,117.445,3.901,250.0,250.0,353.153,167.365,13.907,352.625,225.173,139.626,85.547,137.938,259.490,71.031,188.459,199.858,0.000,0.001,0.500,1.125,9.0,
11.11.2025,14:47:29.809,85.642,121.862,113.213,3.927,250.0,250.0,323.953,88.921,12.915,226.292,146.609,90.908,55.701,89.821,124.716,30.108,94.608,17.529,0.000,0.000,1.500,1.125,9.0,
11.11.2025,14:47:30.808,31.266,138.358,129.548,4.105,250.0,250.0,188.511,31.500,12.747,89.014,63.107,39.132,23.975,38.666,16.589,1.280,15.308,15.182,0.000,0.000,0.000,1.125,9.0,
11.11.2025,14:47:31.805,99.236,35.542,27.540,3.401,250.0,250.0,101.359,147.281,12.529,316.709,202.289,125.430,76.859,123.922,192.473,54.980,137.493,230.123,0.000,0.000,1.500,0.000,9.0,
11.11.2025,14:47:32.811,85.642,87.384,79.146,3.660,250.0,250.0,326.616,143.466,13.159,349.428,222.712,138.103,84.609,136.439,235.642,65.746,169.895,18.923,0.000,0.001,0.625,1.000,9.0,
11.11.2025,14:47:33.809,107.392,123.400,114.721,3.909,250.0,250.0,353.177,131.778,13.740,327.271,209.439,129.875,79.564,128.307,204.714,56.108,148.606,20.152,0.000,0.000,0.500,1.875,9.0,
11.11.2025,14:47:34.805,101.955,128.810,120.189,3.929,250.0,250.0,345.327,138.564,13.741,307.542,197.329,122.354,74.975,120.882,199.372,54.492,144.879,150.076,0.000,0.000,0.000,1.375,106.0,
11.11.2025,14:47:35.807,107.392,131.054,122.406,3.956,250.0,250.0,350.824,122.856,13.400,327.697,209.565,129.944,79.621,128.375,160.559,41.478,119.081,18.842,0.000,0.000,0.000,0.375,106.0,
11.11.2025,14:47:36.816,112.830,121.325,112.699,3.931,250.0,250.0,340.774,97.605,12.733,225.285,145.850,90.443,55.407,89.345,169.487,41.449,128.038,18.016,0.000,0.000,0.750,0.000,106.0,
11.11.2025,14:47:37.808,23.110,145.589,136.752,4.052,250.0,250.0,199.710,32.811,12.449,93.338,65.609,40.682,24.927,40.192,17.421,1.349,16.072,16.072,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:38.810,104.673,20.027,12.572,2.979,250.0,250.0,91.747,191.988,12.873,329.508,210.334,130.429,79.905,128.849,249.892,72.936,176.956,528.201,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:39.806,99.236,80.082,71.852,3.611,250.0,250.0,329.081,213.541,13.302,353.242,225.208,139.650,85.558,137.963,264.689,74.498,190.191,651.108,0.000,0.000,1.875,0.000,106.0,
11.11.2025,14:47:40.810,33.985,130.951,122.357,3.918,250.0,250.0,354.046,157.786,14.159,351.737,224.750,139.360,85.390,137.674,249.049,68.338,180.711,126.693,0.000,0.001,2.625,0.375,106.0,
11.11.2025,14:47:41.811,103.314,123.116,114.509,3.914,250.0,250.0,348.152,182.073,14.730,339.050,217.259,134.722,82.537,133.096,271.579,76.747,194.832,356.178,0.000,0.000,0.000,0.500,106.0,
11.11.2025,14:47:42.804,43.501,115.972,107.337,3.914,250.0,250.0,346.647,183.099,15.531,327.325,210.605,130.594,80.011,129.014,223.237,62.630,160.607,491.439,0.000,0.000,0.500,0.375,106.0,
11.11.2025,14:47:43.814,95.158,111.173,102.582,3.903,250.0,250.0,348.326,79.180,14.477,198.006,130.285,80.789,49.496,79.811,110.487,25.871,84.616,17.958,0.000,0.000,1.125,0.375,106.0,
11.11.2025,14:47:44.815,51.657,140.107,131.306,4.024,250.0,250.0,216.432,33.222,13.205,94.001,66.491,41.233,25.258,40.730,17.532,1.294,16.238,16.238,0.000,0.000,0.000,0.375,106.0,
11.11.2025,14:47:45.815,101.955,60.241,52.129,3.480,250.0,250.0,212.145,171.869,12.460,334.538,213.138,132.164,80.974,130.572,230.495,62.648,167.848,353.858,0.000,0.000,0.500,0.000,106.0,
11.11.2025,14:47:46.806,39.422,127.518,118.923,3.904,250.0,250.0,352.846,140.154,12.807,348.514,221.922,137.603,84.319,135.940,220.645,60.712,159.933,19.148,0.000,0.000,1.625,0.500,106.0,
11.11.2025,14:47:47.806,43.501,120.991,112.410,3.920,250.0,250.0,354.854,149.687,13.260,345.485,220.411,136.667,83.744,135.016,203.220,55.648,147.572,155.850,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:48.813,19.032,125.539,116.905,3.906,250.0,250.0,354.568,135.423,13.559,332.458,212.544,131.799,80.745,130.207,216.563,58.916,157.647,19.788,0.000,0.000,2.500,0.000,106.0,
11.11.2025,14:47:49.810,108.752,121.226,112.627,3.923,250.0,250.0,339.475,96.160,13.668,293.653,188.728,117.019,71.709,115.607,70.810,15.193,55.617,19.595,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:50.809,19.032,135.055,126.384,3.981,250.0,250.0,282.034,34.024,13.764,94.879,67.377,41.784,25.593,41.281,19.493,1.441,18.052,16.579,0.000,0.000,0.000,0.750,106.0,
11.11.2025,14:47:51.810,111.470,88.026,79.803,3.585,250.0,250.0,153.881,133.586,13.758,311.172,199.580,123.752,75.828,122.268,235.256,65.854,169.402,18.994,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:52.804,111.470,88.026,79.803,3.585,250.0,250.0,297.014,191.716,13.156,326.274,208.528,129.307,79.221,127.752,185.820,50.302,135.518,661.280,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:53.814,62.532,95.581,87.180,3.749,250.0,250.0,342.547,147.615,12.770,339.674,216.497,134.247,82.250,132.620,247.131,67.586,179.545,63.835,0.000,0.000,0.000,0.000,106.0,
11.11.2025,14:47:54.813,110.111,121.395,112.792,3.910,250.0,250.0,348.890,154.152,12.919,341.404,217.602,134.929,82.673,133.302,257.129,70.653,186.476,104.430,0.000,0.000,0.750,1.750,77.0,
11.11.2025,14:47:55.807,40.782,115.224,106.643,3.902,250.0,250.0,346.942,140.464,13.457,338.165,215.986,133.923,82.063,132.307,234.735,63.832,170.903,19.266,0.000,0.000,0.500,0.000,77.0,
11.11.2025,14:47:56.805,100.595,123.356,114.670,3.956,250.0,250.0,300.854,88.265,13.873,236.217,153.274,95.044,58.230,93.898,106.597,24.788,81.809,18.923,0.000,0.000,0.000,2.250,77.0,
11.11.2025,14:47:57.804,119.627,106.300,97.708,3.905,250.0,250.0,176.816,84.555,13.421,98.698,69.451,43.069,26.382,42.542,17.679,1.395,16.284,516.633,0.000,0.000,0.000,0.000,77.0,
11.11.2025,14:47:58.816,104.673,147.227,138.464,4.049,250.0,250.0,320.161,138.285,13.047,352.924,224.857,139.431,85.426,137.743,204.670,55.856,148.814,20.079,0.000,0.000,0.000,0.000,19.0,
11.11.2025,14:47:59.816,104.673,60.675,52.601,3.458,250.0,250.0,348.135,136.397,12.604,346.863,220.814,136.924,83.890,135.261,204.000,55.696,148.304,19.619,0.000,0.000,1.750,1.125,19.0,
11.11.2025,14:48:0.808,77.486,127.524,118.892,3.935,250.0,250.0,350.564,136.397,12.728,315.796,201.743,125.098,76.645,123.590,204.245,55.649,148.596,20.067,0.000,0.000,1.125,0.000,19.0,
11.11.2025,14:48:1.806,25.829,116.593,107.974,3.921,250.0,250.0,350.564,128.416,12.728,315.796,201.743,125.098,76.645,123.590,204.245,55.649,148.596,20.067,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:2.818,43.501,125.260,116.583,3.960,250.0,250.0,343.933,144.031,13.151,342.256,218.376,135.413,82.963,133.773,247.495,69.520,177.975,19.383,0.000,0.000,1.250,0.125,20.0,
11.11.2025,14:48:3.811,115.549,118.214,109.580,3.958,250.0,250.0,346.459,136.820,13.655,347.469,221.836,137.551,84.285,135.899,203.896,55.656,148.240,19.714,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:4.806,21.750,138.168,129.418,4.022,250.0,250.0,234.432,34.273,14.334,95.726,68.259,42.323,25.936,41.821,18.669,1.678,16.991,16.991,0.000,0.001,1.750,0.000,20.0,
11.11.2025,14:48:5.811,99.236,79.851,71.666,3.581,250.0,250.0,193.226,134.472,15.142,329.257,211.559,131.183,80.376,129.603,214.319,59.110,155.209,18.959,0.000,0.000,1.125,0.750,20.0,
11.11.2025,14:48:6.808,100.595,108.012,99.438,3.855,250.0,250.0,345.036,140.036,15.375,327.411,210.577,130.576,80.001,128.996,244.184,68.734,175.450,19.054,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:48:7.807,107.392,122.454,113.863,3.929,250.0,250.0,354.305,130.706,14.192,331.675,212.398,131.698,80.700,130.107,193.112,51.714,141.398,20.067,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:8.805,67.970,124.322,115.643,3.943,250.0,250.0,358.136,168.514,13.125,337.658,215.487,133.617,81.870,132.001,178.595,48.569,130.027,414.189,0.000,0.000,1.625,0.000,20.0,
11.11.2025,14:48:9.806,40.782,121.170,112.578,3.935,250.0,250.0,348.346,193.769,12.660,341.234,217.389,134.799,82.590,133.172,204.907,56.088,148.819,606.030,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:48:10.810,110.111,130.052,121.475,3.912,250.0,250.0,305.030,84.007,12.901,217.971,141.501,87.738,53.763,86.689,110.640,25.443,85.197,18.228,0.000,0.000,0.500,0.000,20.0,
11.11.2025,14:48:11.812,103.314,136.174,127.460,3.904,250.0,250.0,157.165,185.740,13.357,309.000,198.175,122.892,75.283,121.407,257.501,73.595,183.906,502.287,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:12.812,23.110,73.649,65.549,3.536,250.0,250.0,295.585,218.821,13.639,322.868,206.727,128.192,78.535,126.648,216.628,59.561,157.067,878.350,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:13.810,111.470,106.031,97.430,3.870,250.0,250.0,318.392,125.652,13.761,305.597,196.197,121.657,74.540,120.185,202.781,55.451,147.330,19.019,0.000,0.000,1.250,0.375,20.0,
11.11.2025,14:48:14.807,24.469,101.720,93.179,3.849,250.0,250.0,320.419,123.873,14.023,308.796,198.370,123.000,75.370,121.515,189.106,51.648,137.457,19.443,0.000,0.000,0.500,1.375,20.0,
11.11.2025,14:48:15.809,20.391,112.322,103.743,3.859,250.0,250.0,315.699,131.473,13.626,319.552,204.665,126.907,77.758,125.376,213.553,58.210,155.343,19.737,0.000,0.000,1.625,1.125,20.0,
11.11.2025,14:48:16.816,91.080,99.879,91.397,3.841,250.0,250.0,319.334,176.680,12.944,313.810,200.704,124.448,76.256,122.941,203.995,55.649,148.346,507.703,0.000,0.000,0.375,0.000,20.0,
11.11.2025,14:48:17.808,111.470,103.181,94.592,3.847,250.0,250.0,290.122,131.853,12.578,228.180,147.532,91.479,56.053,90.370,109.525,24.896,84.629,473.293,0.000,0.000,0.375,0.000,20.0,
11.11.2025,14:48:18.811,65.251,149.127,140.383,4.050,250.0,250.0,295.808,144.122,13.110,333.747,213.031,132.088,80.943,130.497,259.086,70.846,188.240,19.630,0.000,0.000,0.000,1.250,20.0,
11.11.2025,14:48:19.811,103.314,127.448,118.823,3.920,250.0,250.0,345.095,148.480,13.687,338.020,216.121,134.007,82.114,132.392,237.877,67.002,170.875,92.702,0.000,0.000,1.250,0.500,20.0,
11.11.2025,14:48:20.805,84.283,117.042,108.371,3.930,250.0,250.0,352.069,132.868,13.976,336.808,215.534,133.653,81.881,132.038,197.231,54.502,142.729,20.326,0.000,0.000,0.000,1.750,20.0,
11.11.2025,14:48:21.810,100.595,117.468,108.860,3.926,250.0,250.0,348.701,153.225,13.394,340.346,217.266,134.721,82.545,133.095,227.545,62.169,165.376,155.787,0.000,0.000,0.375,0.000,20.0,
11.11.2025,14:48:22.807,28.547,128.034,119.464,3.897,250.0,250.0,350.508,149.425,12.822,340.860,217.205,134.678,82.527,133.053,248.966,67.826,181.140,75.176,0.000,0.000,0.500,1.000,20.0,
11.11.2025,14:48:23.808,20.391,130.230,121.520,3.971,250.0,250.0,292.338,35.985,12.487,101.939,70.899,43.965,26.934,43.426,20.574,1.520,19.054,19.054,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:24.816,39.422,102.648,94.229,3.704,250.0,250.0,149.318,118.057,12.884,319.852,204.369,126.722,77.647,125.202,147.208,39.686,107.522,19.478,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:25.814,101.955,84.549,76.213,3.663,250.0,250.0,340.711,132.656,13.197,331.330,211.665,131.241,80.424,129.661,204.366,55.457,148.909,20.314,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:48:26.807,110.111,122.906,114.304,3.915,250.0,250.0,350.730,150.334,13.960,331.774,212.415,131.712,80.703,130.132,265.167,74.541,190.626,72.313,0.000,0.000,0.000,1.250,76.0,
11.11.2025,14:48:27.813,46.219,110.730,102.137,3.904,250.0,250.0,355.095,194.341,14.652,316.860,203.543,126.216,77.327,124.697,205.891,55.976,149.915,668.338,0.000,0.000,1.375,0.375,76.0,
11.11.2025,14:48:28.813,28.547,117.126,108.579,3.881,250.0,250.0,345.460,179.522,15.510,332.317,213.683,132.500,81.183,130.896,176.213,47.841,128.371,536.706,0.000,0.000,0.000,0.375,76.0,
11.11.2025,14:48:29.811,112.830,124.273,115.704,3.906,250.0,250.0,349.146,125.819,14.691,224.973,146.917,91.096,55.821,89.999,114.378,26.371,88.007,405.936,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:48:30.808,16.313,151.490,142.610,4.083,250.0,250.0,209.189,33.818,13.601,95.248,67.517,41.869,25.648,41.354,18.135,1.382,16.753,16.673,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:48:31.808,104.673,20.485,12.996,3.024,250.0,250.0,99.195,129.718,12.820,333.716,212.941,132.032,80.909,130.439,192.548,54.794,137.754,9.230,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:48:32.804,103.314,95.282,86.617,3.916,250.0,250.0,323.401,129.303,12.740,318.105,203.222,126.006,77.216,124.486,205.712,56.173,149.539,19.831,0.000,0.000,0.000,1.625,76.0,
11.11.2025,14:48:33.811,108.752,119.648,110.796,4.117,250.0,250.0,340.480,165.495,13.206,336.588,214.896,133.255,81.641,131.639,204.165,55.501,148.665,335.395,0.000,0.000,1.625,0.000,76.0,
11.11.2025,14:48:34.808,97.876,124.349,115.627,3.970,250.0,250.0,350.499,193.756,13.477,326.102,208.625,129.363,79.262,127.795,225.574,62.555,163.019,601.788,0.000,0.000,0.250,2.000,76.0,
11.11.2025,14:48:35.805,97.876,115.289,106.655,3.924,250.0,250.0,346.080,151.815,13.788,359.697,229.501,142.310,87.191,140.598,262.271,74.428,187.843,20.526,0.000,0.000,0.625,0.000,76.0,
11.11.2025,14:48:36.808,108.752,123.754,115.207,3.894,250.0,250.0,352.680,137.888,13.759,210.446,137.463,85.237,52.226,84.211,171.345,41.915,129.430,452.844,0.000,0.000,0.375,1.000,76.0,
11.11.2025,14:48:37.808,88.361,156.272,147.535,3.975,250.0,250.0,230.137,33.882,13.743,95.379,67.686,41.973,25.713,41.458,18.126,1.335,16.791,16.614,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:48:38.816,21.750,64.914,56.897,3.409,250.0,250.0,201.219,130.757,13.318,331.394,211.667,131.254,80.413,129.664,194.928,52.851,142.077,20.009,0.000,0.000,1.125,0.000,76.0,
11.11.2025,14:48:39.813,77.486,106.895,98.354,3.874,250.0,250.0,346.188,136.483,13.046,346.516,220.851,136.941,83.910,135.290,204.299,55.731,148.568,19.678,0.000,0.000,0.000,0.000,76.0,
11.11.2025,14:48:40.811,38.063,133.076,124.474,3.902,250.0,250.0,344.546,213.913,12.884,347.775,221.517,137.356,84.161,135.705,260.292,70.856,189.436,679.150,0.000,0.000,1.250,0.000,76.0,
11.11.2025,14:48:41.805,39.422,126.829,118.214,3.908,250.0,250.0,353.094,169.841,13.269,337.169,215.212,133.444,81.768,131.842,204.825,55.939,148.887,376.056,0.000,0.000,0.000,0.500,76.0,
11.11.2025,14:48:42.818,119.627,117.528,108.953,3.874,250.0,250.0,348.941,132.944,13.901,348.659,222.766,138.132,84.634,136.469,182.130,49.840,132.290,20.620,0.000,0.000,1.125,1.250,76.0,
11.11.2025,14:48:43.808,23.110,126.262,117.619,3.938,250.0,250.0,295.825,142.303,13.884,331.402,212.083,131.504,80.579,129.925,252.620,69.523,183.097,18.417,0.000,0.000,0.375,0.375,76.0,
11.11.2025,14:48:44.814,104.673,158.208,149.486,4.026,250.0,250.0,302.552,143.584,13.323,340.456,217.361,134.781,82.580,133.154,243.592,66.376,177.216,27.000,0.000,0.000,0.000,0.875,76.0,
11.11.2025,14:48:45.808,106.033,115.162,106.509,3.916,250.0,250.0,352.142,201.493,12.705,346.983,220.951,137.014,83.937,135.363,244.506,68.746,175.760,588.966,0.000,0.000,0.000,0.625,30.0,
11.11.2025,14:48:46.819,106.033,130.217,121.619,3.889,250.0,250.0,354.068,195.507,12.797,329.078,209.986,130.212,79.774,128.632,197.868,54.155,143.713,668.850,0.000,0.000,0.000,0.625,30.0,
11.11.2025,14:48:47.816,106.033,122.047,113.442,3.892,250.0,250.0,355.435,139.188,13.108,330.779,211.206,130.970,80.236,129.390,238.151,64.713,173.438,19.890,0.000,0.000,0.875,0.000,30.0,
11.11.2025,14:48:48.809,110.111,111.965,103.440,3.892,250.0,250.0,349.916,93.480,13.278,206.578,134.772,83.570,51.202,82.568,171.948,41.969,129.979,18.935,0.000,0.000,1.875,0.000,56.0,
11.11.2025,14:48:49.811,24.469,148.659,139.891,3.990,250.0,250.0,192.829,34.154,14.127,95.681,68.109,42.238,25.871,41.723,18.380,1.354,17.026,17.026,0.000,0.000,0.000,0.000,56.0,
