Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]",
14.11.2025,11:12:25.967,108.752,134.536,125.819,3.984,250.0,250.0,285.903,139.966,12.978,204.035,133.379,82.704,50.675,81.715,108.016,26.171,81.845,618.138,0.000,0.000,0.000,20.0,0.500,
14.11.2025,11:12:26.966,101.955,51.134,43.122,3.420,250.0,250.0,159.826,30.485,13.077,86.688,61.876,38.373,23.503,37.909,14.856,1.141,13.715,13.715,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:27.964,93.798,119.762,111.103,3.936,250.0,250.0,279.364,133.949,13.145,332.325,212.704,131.896,80.808,130.304,210.838,59.800,151.038,16.632,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:28.959,106.033,119.966,111.276,3.953,250.0,250.0,343.486,193.619,12.653,343.809,219.367,136.028,83.339,134.389,239.973,69.562,170.411,526.656,0.000,0.000,0.125,20.0,0.000,
14.11.2025,11:12:29.966,103.314,107.987,99.331,3.979,250.0,250.0,341.457,188.346,12.097,333.433,212.728,131.911,80.817,130.319,237.713,68.700,169.013,506.726,0.000,0.000,0.000,20.0,1.000,
14.11.2025,11:12:30.967,21.750,119.323,110.641,3.950,250.0,250.0,340.937,128.721,12.417,332.668,212.459,131.739,80.720,130.159,185.235,50.575,134.660,16.579,0.000,0.001,2.250,20.0,0.000,
14.11.2025,11:12:31.962,112.830,115.737,106.990,3.997,250.0,250.0,344.506,173.063,12.860,328.488,210.147,130.311,79.836,128.731,205.066,57.686,147.380,430.122,0.001,0.000,0.000,20.0,0.500,
14.11.2025,11:12:32.967,23.110,123.935,115.259,3.926,250.0,250.0,270.984,31.504,13.079,88.745,63.153,39.158,23.995,38.683,16.998,1.326,15.672,14.234,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:33.965,106.033,59.707,51.645,3.468,250.0,250.0,128.436,130.933,12.948,330.057,211.239,130.988,80.251,129.407,199.019,56.278,142.740,16.402,0.000,0.000,0.375,20.0,0.000,
14.11.2025,11:12:34.959,106.033,123.933,115.287,3.882,250.0,250.0,325.937,200.952,12.400,343.242,218.997,135.800,83.197,134.159,220.392,61.264,159.128,640.945,0.000,0.000,0.000,20.0,0.625,
14.11.2025,11:12:35.963,100.595,110.137,101.533,3.908,250.0,250.0,333.658,131.390,12.069,326.641,208.514,129.300,79.214,127.743,206.736,58.246,148.490,16.944,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:36.973,103.314,111.875,103.247,3.907,250.0,250.0,345.217,137.386,12.263,328.994,210.035,130.237,79.798,128.669,233.411,66.924,166.487,17.038,0.000,0.000,1.125,20.0,0.500,
14.11.2025,11:12:37.966,103.314,111.875,103.247,3.907,250.0,250.0,335.625,137.386,12.485,343.841,219.345,136.013,83.332,134.361,218.210,60.674,157.536,16.873,0.000,0.000,0.000,20.0,1.250,
14.11.2025,11:12:38.963,116.908,123.607,114.918,3.962,250.0,250.0,343.745,111.735,12.925,231.281,150.106,93.085,57.021,91.963,232.426,59.695,172.732,16.119,0.000,0.000,0.250,20.0,0.500,
14.11.2025,11:12:39.959,116.908,123.607,114.918,3.962,250.0,250.0,224.023,31.402,13.461,89.096,63.606,39.445,24.161,38.969,15.531,1.155,14.376,14.222,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:40.971,23.110,86.497,78.160,3.649,250.0,250.0,186.565,31.402,14.627,321.980,207.274,128.523,78.751,126.979,234.268,65.553,168.714,121.082,0.000,0.000,0.000,20.0,0.250,
14.11.2025,11:12:41.967,36.704,90.051,81.723,3.713,250.0,250.0,186.565,146.775,14.627,321.980,207.274,128.523,78.751,126.979,234.268,65.553,168.714,121.082,0.000,0.000,0.750,20.0,0.000,
14.11.2025,11:12:42.972,19.032,118.764,110.087,3.977,250.0,250.0,340.083,139.034,14.410,325.454,209.245,129.750,79.495,128.183,243.368,70.233,173.134,17.062,0.000,0.000,0.000,20.0,0.375,
14.11.2025,11:12:43.962,28.547,114.844,106.119,3.956,250.0,250.0,345.911,135.389,13.399,326.833,209.472,129.887,79.585,128.331,168.903,45.490,123.413,128.579,0.000,0.000,0.000,20.0,0.375,
14.11.2025,11:12:44.970,21.750,116.589,107.902,3.962,250.0,250.0,341.020,124.866,12.528,304.584,195.166,121.024,74.142,119.564,202.264,56.895,145.368,17.128,0.000,0.000,0.000,20.0,1.125,
14.11.2025,11:12:45.966,63.892,106.976,98.432,3.864,250.0,250.0,314.038,193.328,12.091,302.990,193.934,120.248,73.686,118.800,203.815,57.153,146.662,703.897,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:46.962,101.955,125.840,117.196,3.950,250.0,250.0,309.248,79.135,12.253,201.762,131.604,81.600,50.004,80.622,108.860,26.317,82.543,15.790,0.000,0.000,0.375,20.0,0.000,
14.11.2025,11:12:47.973,24.469,81.745,73.468,3.575,250.0,250.0,215.304,30.991,12.346,88.609,62.619,38.822,23.797,38.358,15.502,1.150,14.352,14.352,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:48.966,70.689,110.741,102.183,3.898,250.0,250.0,207.164,215.537,13.020,328.402,210.213,130.353,79.860,128.773,223.577,63.435,160.142,817.597,0.000,0.001,0.500,20.0,0.500,
14.11.2025,11:12:49.961,108.752,112.656,103.990,3.962,250.0,250.0,344.379,141.577,13.200,319.469,204.792,126.987,77.805,125.455,214.745,62.348,152.397,118.574,0.000,0.000,0.375,20.0,0.000,
14.11.2025,11:12:50.966,62.532,117.604,108.908,3.979,250.0,250.0,340.140,134.457,13.426,332.585,212.967,132.058,80.909,130.454,212.405,59.716,152.689,17.357,0.000,0.000,0.750,20.0,0.500,
