Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
6.11.2025,18:51:29.560,13.594,27.218,20.291,2.956,250.0,250.0,79.838,26.828,8.925,78.667,54.116,33.556,20.560,33.154,16.456,2.408,14.048,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:30.561,16.313,27.168,20.196,3.049,250.0,250.0,82.347,24.061,8.988,75.292,52.057,32.277,19.780,31.887,7.011,0.709,6.302,6.302,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:31.570,21.750,25.508,18.553,3.013,250.0,250.0,81.741,24.061,8.983,76.771,52.964,32.838,20.126,32.448,7.043,0.757,6.286,6.285,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:32.570,19.032,27.201,20.359,2.982,250.0,250.0,81.741,24.450,8.983,76.771,52.964,32.838,20.126,32.448,7.043,0.757,6.286,6.285,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:33.571,23.110,27.601,20.527,3.080,250.0,250.0,79.665,18.329,9.022,53.258,38.537,23.893,14.644,23.612,7.011,0.709,6.302,6.302,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:34.570,17.672,27.357,20.451,3.009,250.0,250.0,80.117,23.738,8.851,74.099,51.213,31.760,19.453,31.382,7.118,0.771,6.347,6.386,0.000,0.000,0.000,2.125,31.0,
6.11.2025,18:51:35.570,25.829,25.913,18.976,2.999,250.0,250.0,81.720,23.892,8.814,74.844,51.651,32.028,19.623,31.651,7.005,0.712,6.293,6.302,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:36.566,17.672,25.363,18.478,2.966,250.0,250.0,80.689,25.389,8.781,45.388,33.528,20.790,12.738,20.534,16.478,3.858,12.620,79.175,0.000,0.000,1.125,0.000,31.0,
6.11.2025,18:51:37.569,23.110,27.937,21.019,3.000,250.0,250.0,82.641,24.253,8.842,75.903,52.343,32.460,19.883,32.059,7.309,0.860,6.449,6.420,0.000,0.000,0.000,0.125,31.0,
6.11.2025,18:51:38.570,17.672,34.981,27.520,3.468,250.0,250.0,80.012,24.082,8.925,75.372,52.056,32.273,19.783,31.884,7.095,0.767,6.328,6.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:39.584,20.391,32.051,24.709,3.322,250.0,250.0,79.206,23.657,8.867,73.829,51.078,31.677,19.401,31.287,7.056,0.762,6.294,6.318,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:40.581,21.750,26.866,19.958,2.993,250.0,250.0,79.605,18.060,8.846,52.059,37.673,23.363,14.310,23.082,7.491,0.757,6.734,6.285,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:41.577,20.391,27.183,20.247,2.991,250.0,250.0,83.037,23.981,8.866,74.767,51.658,32.028,19.630,31.638,7.396,0.887,6.509,6.429,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:42.575,25.829,26.420,19.529,2.990,250.0,250.0,81.017,40.013,8.849,74.354,51.367,31.847,19.520,31.470,88.135,29.548,58.587,6.454,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:43.591,14.953,27.243,20.281,3.014,250.0,250.0,78.877,41.663,8.855,74.819,51.673,32.046,19.627,31.657,95.783,22.820,72.963,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:44.600,17.672,26.578,19.709,2.971,250.0,250.0,79.331,24.276,8.830,76.208,52.520,32.566,19.954,32.164,7.080,0.719,6.361,6.361,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:45.601,16.313,26.625,19.767,2.965,250.0,250.0,79.149,24.313,8.853,76.355,52.612,32.624,19.988,32.234,7.060,0.717,6.343,6.343,0.000,0.001,0.000,0.500,31.0,
6.11.2025,18:51:46.597,19.032,29.827,22.765,3.123,250.0,250.0,79.171,23.959,8.876,74.979,51.775,32.102,19.673,31.725,7.060,0.725,6.335,6.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:47.608,19.032,26.703,19.758,2.998,250.0,250.0,79.631,24.291,8.961,76.187,52.576,32.604,19.972,32.202,7.041,0.714,6.327,6.327,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:48.623,23.110,25.463,18.543,2.988,250.0,250.0,79.646,24.299,8.826,76.381,52.618,32.632,19.986,32.242,7.004,0.711,6.293,6.293,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:49.631,25.829,30.894,23.843,3.106,250.0,250.0,83.246,28.584,8.829,75.333,51.981,32.223,19.758,31.834,29.747,3.827,25.920,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:50.633,21.750,29.570,22.529,3.062,250.0,250.0,79.519,24.323,8.807,76.418,52.647,32.638,20.009,32.248,7.059,0.716,6.343,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:51.624,27.188,25.817,18.831,3.068,250.0,250.0,79.167,24.363,8.793,76.396,52.631,32.636,19.995,32.234,7.323,1.021,6.302,6.302,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:52.623,19.032,25.736,18.770,3.010,250.0,250.0,83.036,19.395,8.816,55.219,39.600,24.555,15.045,24.262,8.634,1.104,7.530,9.187,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:53.624,27.188,26.418,19.441,3.065,250.0,250.0,79.581,44.353,8.909,73.813,51.064,31.666,19.398,31.289,110.315,32.198,78.117,6.760,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:54.623,17.672,28.729,21.807,2.990,250.0,250.0,79.650,23.933,9.010,74.731,51.714,32.073,19.641,31.684,7.052,0.717,6.335,6.369,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:55.632,17.672,25.218,18.259,3.037,250.0,250.0,80.012,23.914,9.009,74.705,51.696,32.057,19.639,31.667,7.022,0.712,6.310,6.327,0.000,0.000,2.375,0.000,31.0,
6.11.2025,18:51:56.629,14.953,27.435,20.520,2.987,250.0,250.0,83.951,14.229,8.913,37.404,28.725,17.810,10.915,17.590,7.322,0.740,6.582,6.285,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:57.627,21.750,28.302,21.364,3.032,250.0,250.0,80.542,24.031,8.859,75.233,51.947,32.213,19.734,31.823,7.060,0.717,6.343,6.378,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:58.632,23.110,26.156,19.255,2.997,250.0,250.0,79.223,24.054,8.828,75.427,52.030,32.260,19.770,31.870,7.013,0.711,6.302,6.327,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:51:59.633,14.953,25.186,18.203,3.025,250.0,250.0,83.580,37.501,8.837,51.243,37.160,23.042,14.118,22.761,7.258,0.829,6.429,203.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:0.632,19.032,30.373,23.399,3.071,250.0,250.0,79.994,24.803,8.868,78.184,53.766,33.332,20.434,32.930,7.080,0.728,6.352,6.361,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:1.632,19.032,26.772,19.792,3.037,250.0,250.0,83.872,23.766,8.850,74.073,51.200,31.752,19.448,31.362,7.332,0.742,6.590,6.310,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:2.629,17.672,28.246,21.243,3.028,250.0,250.0,79.436,27.904,8.886,74.310,51.389,31.861,19.528,31.472,27.580,3.580,24.000,6.429,0.000,0.000,0.250,0.000,31.0,
6.11.2025,18:52:3.623,21.750,27.426,20.448,3.086,250.0,250.0,79.842,24.230,8.891,75.976,52.423,32.509,19.914,32.119,7.060,0.717,6.343,6.352,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:4.629,17.672,27.656,20.692,3.018,250.0,250.0,83.173,31.091,8.898,73.164,50.684,31.423,19.261,31.046,17.452,4.569,12.883,61.533,0.000,0.000,0.000,1.375,31.0,
6.11.2025,18:52:5.633,28.547,27.253,20.268,3.056,250.0,250.0,80.186,24.157,8.859,75.660,52.183,32.351,19.832,31.962,7.189,0.845,6.344,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:6.630,19.032,26.240,19.302,3.014,250.0,250.0,80.300,23.597,8.846,73.636,50.926,31.578,19.348,31.200,7.049,0.714,6.335,6.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:7.632,31.266,28.804,21.864,2.998,250.0,250.0,83.188,47.621,8.826,75.080,51.814,32.133,19.681,31.744,125.112,34.288,90.824,6.709,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:8.629,17.672,26.595,19.700,2.984,250.0,250.0,79.211,25.257,8.888,73.763,51.033,31.640,19.393,31.263,15.108,2.025,13.083,6.378,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:9.624,24.469,25.390,18.451,3.008,250.0,250.0,79.748,39.108,8.850,72.783,50.398,31.242,19.156,30.864,85.699,17.943,67.756,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:10.631,20.391,25.087,18.030,3.122,250.0,250.0,80.410,24.011,8.876,75.206,51.922,32.200,19.722,31.810,7.030,0.712,6.318,6.318,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:11.622,19.032,28.066,21.101,3.049,250.0,250.0,81.993,18.670,8.842,54.692,39.315,24.379,14.936,24.074,7.057,0.714,6.343,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:12.622,14.953,27.255,20.243,3.033,250.0,250.0,80.443,44.522,8.850,69.212,48.221,29.902,18.319,29.549,117.350,33.374,83.976,6.463,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:13.622,19.032,28.112,21.172,3.018,250.0,250.0,80.356,23.943,8.839,74.877,51.688,32.045,19.643,31.656,7.152,0.788,6.364,6.378,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:14.634,17.672,27.715,20.778,3.007,250.0,250.0,83.636,33.341,8.827,60.295,42.721,26.491,16.230,26.162,17.302,4.523,12.779,118.079,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:15.632,14.953,28.155,21.212,3.025,250.0,250.0,80.194,23.648,8.869,73.710,50.998,31.620,19.378,31.242,7.147,0.782,6.365,6.369,0.000,0.001,0.000,0.000,31.0,
6.11.2025,18:52:16.632,16.313,26.491,19.546,2.996,250.0,250.0,82.550,19.973,8.897,59.655,42.414,26.303,16.111,25.985,7.028,0.718,6.310,6.310,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:17.632,17.672,25.599,18.703,2.983,250.0,250.0,80.979,23.936,8.899,74.752,51.647,32.025,19.622,31.648,7.177,0.780,6.397,6.412,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:18.633,24.469,28.449,21.517,2.981,250.0,250.0,83.112,47.080,8.998,84.237,57.580,35.705,21.875,35.267,16.452,4.024,12.428,194.235,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:19.630,20.391,27.015,20.096,3.008,250.0,250.0,80.941,34.348,8.925,73.580,50.939,31.586,19.353,31.197,60.708,9.004,51.704,6.489,0.000,0.000,0.000,2.375,31.0,
6.11.2025,18:52:20.630,14.953,29.974,22.940,3.086,250.0,250.0,79.663,24.018,8.845,75.135,51.888,32.176,19.712,31.786,7.129,0.773,6.356,6.378,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:21.635,21.750,27.076,20.063,3.035,250.0,250.0,84.146,15.713,8.785,43.061,32.131,19.922,12.209,19.690,7.510,0.759,6.751,6.310,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:22.632,21.750,27.963,20.994,3.067,250.0,250.0,80.446,24.267,8.855,76.027,52.420,32.499,19.921,32.109,7.226,0.861,6.365,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:23.631,19.032,28.300,21.339,3.020,250.0,250.0,84.597,30.572,8.912,75.838,52.336,32.456,19.880,32.054,38.875,5.052,33.823,6.497,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:24.628,13.594,26.342,19.403,2.990,250.0,250.0,84.400,23.938,8.928,74.766,51.680,32.050,19.630,31.661,7.147,0.782,6.365,6.369,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:25.632,13.594,25.730,18.780,3.011,250.0,250.0,84.719,31.436,9.046,74.922,51.851,32.160,19.691,31.770,44.237,5.797,38.440,6.446,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:26.632,32.625,26.110,19.179,3.004,250.0,250.0,83.386,23.987,8.962,74.989,51.845,32.144,19.701,31.755,7.067,0.724,6.343,6.343,0.000,0.000,1.125,0.125,31.0,
6.11.2025,18:52:27.632,17.672,28.201,21.303,2.982,250.0,250.0,80.493,46.214,8.900,75.382,52.053,32.279,19.774,31.890,117.528,33.309,84.219,6.802,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:28.632,19.032,25.564,18.647,2.981,250.0,250.0,80.059,24.011,8.937,75.070,51.877,32.166,19.711,31.776,7.116,0.770,6.346,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:29.625,17.672,27.597,20.685,2.946,250.0,250.0,79.572,56.595,8.924,53.136,38.376,23.796,14.580,23.504,9.114,1.104,8.010,385.404,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:30.632,17.672,28.215,21.272,3.025,250.0,250.0,77.455,41.213,9.010,101.660,68.296,42.348,25.948,41.837,58.364,21.343,37.021,6.302,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:31.632,19.032,27.740,20.857,2.957,250.0,250.0,74.266,22.188,8.943,68.151,47.631,29.536,18.095,29.170,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:32.631,14.953,26.501,19.578,3.005,250.0,250.0,78.668,30.418,8.935,77.721,53.486,33.167,20.319,32.766,7.002,0.709,6.293,63.782,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:33.651,20.391,26.559,19.720,2.941,250.0,250.0,79.894,39.133,8.997,79.207,54.466,33.771,20.695,33.357,22.739,5.799,16.940,115.358,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:34.651,21.750,25.742,18.888,2.930,250.0,250.0,79.135,28.337,8.913,68.913,48.070,29.801,18.269,29.448,36.755,4.378,32.377,6.446,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:35.652,14.953,24.508,17.625,2.968,250.0,250.0,77.975,22.511,8.853,69.423,48.359,29.990,18.369,29.625,7.068,0.716,6.352,6.352,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:36.652,25.829,26.596,19.694,2.972,250.0,250.0,79.816,30.697,8.909,77.371,53.279,33.036,20.243,32.634,37.448,12.991,24.457,6.598,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:37.649,21.750,26.288,19.405,2.965,250.0,250.0,78.569,22.368,8.934,68.785,47.999,29.759,18.240,29.405,7.090,0.721,6.369,6.378,0.000,0.001,0.000,0.000,31.0,
6.11.2025,18:52:38.645,23.110,25.738,18.907,2.930,250.0,250.0,74.197,44.241,8.888,68.984,48.114,29.831,18.283,29.466,116.163,32.950,83.213,6.514,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:39.639,29.907,34.169,26.686,3.520,250.0,250.0,71.624,22.414,8.968,68.763,47.999,29.764,18.235,29.411,7.351,0.744,6.607,6.293,0.000,0.000,1.625,0.000,31.0,
6.11.2025,18:52:40.639,17.672,32.029,24.829,3.215,250.0,250.0,73.928,22.189,8.957,68.147,47.622,29.528,18.094,29.175,7.014,0.712,6.302,6.343,0.000,0.000,2.625,0.000,31.0,
6.11.2025,18:52:41.653,16.313,27.715,20.888,2.925,250.0,250.0,73.997,38.281,8.945,68.282,47.701,29.580,18.121,29.227,87.268,21.568,65.700,6.420,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:42.652,23.110,28.203,21.295,2.985,250.0,250.0,74.284,44.261,8.849,69.072,48.136,29.846,18.290,29.481,116.094,32.834,83.260,6.743,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:43.640,17.672,26.917,20.121,2.907,250.0,250.0,74.158,13.472,8.813,34.623,26.946,16.713,10.233,16.505,7.311,0.738,6.573,6.267,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:44.653,17.672,27.159,20.126,3.100,250.0,250.0,63.506,46.954,8.910,73.052,50.602,31.374,19.228,30.996,124.568,34.154,90.414,6.242,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:45.665,25.829,25.886,18.976,2.992,250.0,250.0,75.652,23.926,8.917,74.875,51.748,32.091,19.657,31.701,6.995,0.710,6.285,6.285,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:46.664,25.829,26.989,20.055,2.999,250.0,250.0,82.351,23.668,8.916,73.631,50.966,31.607,19.359,31.217,7.301,0.829,6.472,6.386,0.000,0.001,0.125,0.000,31.0,
6.11.2025,18:52:47.656,16.313,27.135,20.212,3.004,250.0,250.0,83.443,66.494,8.935,61.570,43.552,27.013,16.539,26.684,58.256,21.329,36.927,364.137,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:48.661,16.313,28.505,21.533,3.022,250.0,250.0,80.004,23.679,8.961,73.824,51.125,31.705,19.420,31.316,7.052,0.717,6.335,6.335,0.000,0.000,0.375,0.000,31.0,
6.11.2025,18:52:49.663,29.907,26.127,19.226,2.997,250.0,250.0,82.921,24.846,8.866,57.401,40.963,25.407,15.556,25.102,34.340,11.189,23.151,6.480,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:50.654,24.469,29.270,22.192,3.127,250.0,250.0,80.106,23.596,8.864,73.506,50.876,31.551,19.325,31.161,7.137,0.734,6.403,6.403,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:51.663,16.313,28.608,21.659,3.012,250.0,250.0,80.143,23.938,8.839,74.938,51.747,32.083,19.664,31.693,7.045,0.718,6.327,6.327,0.000,0.001,0.000,0.000,31.0,
6.11.2025,18:52:52.664,21.750,27.095,20.067,3.077,250.0,250.0,83.078,23.797,8.806,74.356,51.356,31.846,19.510,31.468,7.116,0.722,6.394,6.394,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:53.663,21.750,27.095,20.067,3.077,250.0,250.0,83.136,32.019,8.839,65.946,46.191,28.642,17.549,28.301,43.314,15.890,27.424,38.098,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:54.653,25.829,29.005,22.080,3.026,250.0,250.0,80.572,23.804,8.854,74.394,51.408,31.877,19.531,31.487,7.069,0.717,6.352,6.352,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:55.663,27.188,28.218,21.279,3.024,250.0,250.0,83.798,18.058,8.755,52.328,37.800,23.447,14.353,23.166,7.153,0.724,6.429,6.429,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:56.660,28.547,27.929,20.937,3.026,250.0,250.0,80.135,47.583,8.858,74.948,51.756,32.096,19.660,31.707,125.043,34.432,90.611,6.718,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:57.653,24.469,26.317,19.403,3.020,250.0,250.0,79.939,23.557,8.771,73.552,50.834,31.523,19.311,31.134,7.051,0.716,6.335,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:58.656,20.391,26.968,20.039,2.990,250.0,250.0,79.574,23.948,8.790,74.985,51.739,32.078,19.661,31.688,7.092,0.764,6.328,6.352,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:52:59.663,17.672,27.680,20.728,3.005,250.0,250.0,83.287,25.673,8.828,75.316,51.958,32.224,19.734,31.834,15.193,2.045,13.148,6.446,0.000,0.000,0.000,0.875,31.0,
6.11.2025,18:53:0.663,19.032,26.584,19.633,3.025,250.0,250.0,79.509,23.875,8.856,74.660,51.572,31.978,19.594,31.601,7.067,0.715,6.352,6.352,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:1.660,32.625,31.544,24.502,3.091,250.0,250.0,83.648,41.922,8.956,75.913,52.420,32.502,19.918,32.113,95.432,22.549,72.883,6.530,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:2.654,17.672,29.285,22.367,3.016,250.0,250.0,79.893,24.154,8.881,75.673,52.216,32.387,19.829,31.997,7.107,0.771,6.336,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:3.663,17.672,29.686,22.685,3.080,250.0,250.0,83.477,27.514,8.917,75.657,52.225,32.377,19.848,31.988,23.828,3.207,20.621,6.471,0.000,0.000,2.625,0.000,31.0,
6.11.2025,18:53:4.663,29.907,28.997,22.028,3.032,250.0,250.0,83.313,37.638,8.840,62.135,43.842,27.182,16.660,26.853,49.289,17.984,31.305,92.292,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:5.663,17.672,26.820,19.880,3.023,250.0,250.0,78.998,23.546,8.804,73.390,50.759,31.473,19.286,31.096,7.146,0.782,6.364,6.361,0.000,0.000,0.375,1.000,31.0,
6.11.2025,18:53:6.658,17.672,25.454,18.491,3.021,250.0,250.0,82.986,34.786,8.809,75.323,51.944,32.219,19.725,31.829,60.791,9.088,51.703,6.429,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:7.654,23.110,27.401,20.460,3.023,250.0,250.0,83.299,23.989,8.845,75.137,51.875,32.175,19.700,31.786,7.031,0.721,6.310,6.310,0.000,0.001,0.000,0.000,31.0,
6.11.2025,18:53:8.664,31.266,26.101,19.175,2.998,250.0,250.0,80.878,23.950,8.904,74.833,51.730,32.071,19.659,31.681,7.129,0.768,6.361,6.361,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:9.663,24.469,26.462,19.512,3.026,250.0,250.0,83.469,47.279,8.891,73.850,51.086,31.679,19.407,31.301,125.009,34.322,90.687,6.556,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:10.660,27.188,28.639,21.667,3.065,250.0,250.0,79.384,24.015,8.876,75.125,51.887,32.172,19.715,31.782,7.124,0.778,6.346,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:11.654,19.032,28.428,21.492,2.992,250.0,250.0,83.829,35.779,8.915,73.695,51.017,31.633,19.384,31.244,67.384,24.544,42.840,7.130,0.000,0.000,0.000,0.375,31.0,
6.11.2025,18:53:12.656,16.313,29.366,22.361,3.041,250.0,250.0,80.309,24.080,8.953,75.258,52.011,32.254,19.757,31.865,7.163,0.782,6.381,6.378,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:13.657,16.313,28.458,21.455,3.069,250.0,250.0,83.604,23.686,8.841,73.998,51.157,31.722,19.435,31.345,7.022,0.712,6.310,6.318,0.000,0.000,2.375,0.000,31.0,
6.11.2025,18:53:14.654,31.266,28.909,22.037,2.999,250.0,250.0,80.090,23.707,8.881,73.904,51.139,31.709,19.430,31.320,7.150,0.786,6.364,6.386,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:15.663,19.032,29.280,22.256,3.047,250.0,250.0,83.137,47.535,8.979,74.577,51.611,32.000,19.611,31.610,125.117,34.279,90.838,6.726,0.000,0.000,0.000,0.250,31.0,
6.11.2025,18:53:16.663,16.313,25.205,18.287,3.006,250.0,250.0,80.646,24.048,8.914,75.237,51.976,32.235,19.741,31.845,7.093,0.765,6.328,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:17.655,25.829,28.229,21.277,3.032,250.0,250.0,83.452,24.048,8.949,74.515,51.551,31.961,19.590,31.571,15.263,2.093,13.170,6.438,0.000,0.000,0.500,0.000,31.0,
6.11.2025,18:53:18.658,20.391,25.688,18.697,3.023,250.0,250.0,83.452,25.510,8.949,74.515,51.551,31.961,19.590,31.571,15.263,2.093,13.170,6.438,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:19.654,14.953,27.802,20.880,3.012,250.0,250.0,79.130,23.831,8.890,74.403,51.434,31.891,19.543,31.513,7.139,0.784,6.355,6.361,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:20.664,19.032,29.332,22.311,3.103,250.0,250.0,83.328,43.194,8.907,75.212,51.957,32.214,19.743,31.824,102.797,26.495,76.302,6.489,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:21.660,14.953,27.510,20.550,3.025,250.0,250.0,80.000,31.265,8.846,58.661,41.754,25.896,15.858,25.579,7.446,0.754,6.692,121.165,0.000,0.000,0.000,2.375,31.0,
6.11.2025,18:53:22.657,17.672,27.946,20.991,3.028,250.0,250.0,81.849,24.188,8.875,75.806,52.312,32.439,19.873,32.037,7.096,0.753,6.343,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:23.653,23.110,27.438,20.443,3.060,250.0,250.0,83.333,26.039,8.891,76.570,52.788,32.732,20.056,32.330,15.281,2.093,13.188,6.463,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:24.663,12.235,27.323,20.413,3.009,250.0,250.0,80.236,24.236,8.902,76.004,52.425,32.512,19.913,32.110,7.078,0.743,6.335,6.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:25.667,24.469,26.249,19.259,3.031,250.0,250.0,83.094,48.278,8.938,77.307,53.277,33.033,20.244,32.644,125.431,34.790,90.641,6.471,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:26.663,17.672,27.562,20.665,2.989,250.0,250.0,80.109,23.664,8.896,73.820,51.057,31.654,19.403,31.277,7.086,0.725,6.361,6.361,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:27.660,24.469,26.692,19.741,2.996,250.0,250.0,81.787,19.818,8.892,56.369,40.349,25.022,15.327,24.717,7.328,0.908,6.420,12.844,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:28.654,20.391,28.360,21.486,2.966,250.0,250.0,80.567,24.425,8.849,76.752,52.863,32.779,20.084,32.390,7.096,0.753,6.343,6.343,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:29.656,28.547,26.945,20.007,3.002,250.0,250.0,83.215,26.074,8.817,76.905,52.936,32.823,20.113,32.434,15.146,2.025,13.121,6.420,0.000,0.000,0.000,0.375,31.0,
6.11.2025,18:53:30.653,14.953,30.527,23.491,3.092,250.0,250.0,79.884,24.069,8.799,75.450,52.030,32.265,19.765,31.876,7.082,0.747,6.335,6.335,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:31.663,16.313,28.873,21.945,3.008,250.0,250.0,83.032,30.470,8.792,51.877,37.522,23.267,14.255,22.986,7.575,0.764,6.811,130.853,0.000,0.000,0.500,0.000,31.0,
6.11.2025,18:53:32.663,19.032,27.721,20.746,3.029,250.0,250.0,79.729,24.054,8.850,75.287,51.961,32.226,19.735,31.837,7.106,0.737,6.369,6.429,0.000,0.000,0.000,0.000,31.0,
6.11.2025,18:53:33.667,21.750,29.991,23.024,3.070,250.0,250.0,79.794,23.861,8.865,74.610,51.550,31.972,19.578,31.583,7.055,0.720,6.335,6.343,0.000,0.000,0.000,0.000,31.0,
