Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
16.11.2025,17:57:44.980,114.189,162.815,153.344,4.458,0.000,250.0,250.0,207.199,35.473,13.768,97.393,68.942,42.750,26.192,42.236,23.364,6.643,16.721,16.721,0.000,0.625,2.250,17.0,
16.11.2025,17:57:45.983,116.908,180.036,170.247,4.648,0.000,250.0,250.0,208.674,47.195,14.545,152.995,103.016,63.874,39.142,63.110,12.061,0.916,11.145,11.145,0.000,0.750,1.375,30.0,
16.11.2025,17:57:46.978,115.549,190.503,180.685,4.634,0.000,250.0,250.0,136.120,19.604,14.977,49.635,40.072,24.852,15.220,24.545,9.159,0.741,8.418,8.418,0.000,2.250,2.375,30.0,
16.11.2025,17:57:47.982,116.908,166.077,156.481,4.529,0.000,250.0,250.0,222.606,182.427,14.496,425.501,271.393,168.287,103.106,166.248,208.975,94.500,114.475,257.292,0.000,0.000,0.000,30.0,
16.11.2025,17:57:48.986,108.752,169.823,160.085,4.614,0.000,250.0,250.0,468.196,194.048,13.475,438.778,278.998,173.003,105.995,170.917,325.230,145.242,179.988,108.855,0.000,0.000,0.000,30.0,
16.11.2025,17:57:49.978,115.549,169.823,160.085,4.614,0.000,250.0,250.0,450.067,101.573,12.341,355.620,226.565,140.484,86.081,138.795,19.100,1.458,17.643,17.640,0.000,1.125,0.500,30.0,
16.11.2025,17:57:50.982,112.830,170.116,160.525,4.544,0.001,250.0,250.0,295.403,68.846,12.537,228.072,147.998,91.769,56.229,90.666,20.923,1.575,19.348,19.347,0.000,0.375,0.125,30.0,
16.11.2025,17:57:51.975,122.346,180.228,170.691,4.478,0.000,250.0,250.0,294.031,189.280,12.842,199.200,130.646,81.012,49.634,80.041,372.179,172.671,199.508,595.062,0.000,2.125,0.000,30.0,
16.11.2025,17:57:52.984,115.549,180.228,170.691,4.478,0.000,250.0,250.0,294.052,159.782,13.418,351.053,224.523,139.227,85.296,137.548,314.410,82.118,232.292,17.933,0.000,1.000,1.250,52.0,
16.11.2025,17:57:53.986,118.267,183.776,174.299,4.463,0.000,250.0,250.0,302.299,101.253,13.590,353.524,226.036,140.165,85.871,138.476,18.767,1.432,17.335,17.333,0.000,1.750,2.750,52.0,
16.11.2025,17:57:54.978,114.189,177.561,167.851,4.614,0.000,250.0,250.0,220.148,72.910,13.703,244.289,158.771,98.442,60.329,97.256,19.245,1.428,17.817,17.817,0.000,2.375,2.750,52.0,
16.11.2025,17:57:55.984,108.752,159.151,149.323,4.672,0.000,250.0,250.0,214.226,88.816,13.334,114.931,78.996,48.985,30.011,48.402,190.273,82.766,107.507,172.951,0.000,1.500,2.125,52.0,
16.11.2025,17:57:56.977,115.549,159.151,149.323,4.672,0.000,250.0,250.0,289.197,169.491,13.153,410.260,260.941,161.808,99.133,159.854,284.736,73.996,210.739,20.291,0.000,1.125,0.000,52.0,
16.11.2025,17:57:57.981,114.189,177.609,168.045,4.528,0.000,250.0,250.0,421.589,187.048,12.496,276.454,177.829,110.273,67.556,108.943,403.103,149.322,253.782,310.718,0.000,1.125,0.125,52.0,
16.11.2025,17:57:58.987,112.830,177.609,168.045,4.528,0.000,250.0,250.0,301.046,180.351,12.593,353.750,225.591,139.881,85.710,138.191,413.823,111.902,301.921,20.145,0.000,0.000,0.625,52.0,
16.11.2025,17:57:59.989,107.392,175.496,166.056,4.430,0.000,250.0,250.0,294.742,100.594,13.276,349.526,223.474,138.574,84.900,136.895,20.586,1.565,19.021,18.123,0.000,2.125,1.125,52.0,
16.11.2025,17:58:0.981,115.549,173.615,164.139,4.448,0.000,250.0,250.0,287.890,93.965,13.899,322.944,207.348,128.569,78.779,127.022,21.700,1.630,20.070,17.687,0.000,0.750,1.125,52.0,
16.11.2025,17:58:1.988,108.752,166.472,156.971,4.478,0.001,250.0,250.0,295.313,64.403,13.319,211.624,138.386,85.806,52.580,84.776,20.117,1.488,18.629,17.309,0.000,2.500,1.750,52.0,
16.11.2025,17:58:2.980,106.033,175.490,166.052,4.439,0.000,250.0,250.0,289.926,122.725,12.772,185.785,122.408,75.902,46.506,74.979,296.943,132.858,164.085,115.009,0.000,2.000,1.250,52.0,
16.11.2025,17:58:3.984,111.470,176.691,167.257,4.423,0.000,250.0,250.0,301.450,190.517,12.523,301.194,193.158,119.775,73.383,118.337,406.319,139.247,267.072,274.161,0.000,0.500,0.000,52.0,
16.11.2025,17:58:4.977,106.033,178.015,168.341,4.555,0.001,250.0,250.0,242.714,60.310,12.429,198.565,129.819,80.505,49.314,79.536,18.010,1.337,16.673,16.909,0.000,2.250,0.500,52.0,
16.11.2025,17:58:5.983,111.470,167.882,158.099,4.638,0.000,250.0,250.0,211.540,149.403,12.904,305.166,195.638,121.310,74.328,119.849,326.651,89.846,236.805,11.528,0.000,0.375,0.000,52.0,
16.11.2025,17:58:6.981,107.392,170.228,160.785,4.401,0.000,250.0,250.0,164.013,19.377,13.069,50.399,39.361,24.410,14.951,24.116,9.507,0.717,8.790,8.446,0.000,0.000,1.250,52.0,
16.11.2025,17:58:7.985,106.033,173.452,163.946,4.479,0.001,250.0,250.0,120.877,159.183,14.357,387.566,247.832,153.678,94.154,151.819,144.358,65.115,79.243,253.712,0.000,2.500,0.000,52.0,
16.11.2025,17:58:8.985,103.314,162.571,152.836,4.608,0.000,250.0,250.0,460.350,169.396,14.979,428.278,273.236,169.431,103.805,167.383,134.946,46.017,88.929,266.953,0.000,0.375,2.750,52.0,
16.11.2025,17:58:9.985,112.830,185.531,175.963,4.522,0.000,250.0,250.0,465.270,88.734,14.899,303.029,195.620,121.295,74.325,119.833,19.951,1.510,18.442,18.440,0.000,0.750,1.000,52.0,
16.11.2025,17:58:10.976,108.752,168.552,159.036,4.488,0.000,250.0,250.0,307.689,94.950,13.814,186.996,123.579,76.626,46.953,75.704,26.701,7.322,19.378,372.430,0.000,1.625,0.000,52.0,
16.11.2025,17:58:11.981,111.470,196.130,186.631,4.461,0.000,250.0,250.0,304.948,143.841,12.836,241.209,156.461,97.019,59.442,95.855,377.545,168.890,208.654,20.503,0.000,1.000,0.000,52.0,
16.11.2025,17:58:12.985,111.470,187.583,178.142,4.454,0.000,250.0,250.0,295.074,146.743,12.346,352.137,224.428,139.162,85.266,137.485,249.472,63.169,186.304,17.663,0.000,1.125,0.500,52.0,
16.11.2025,17:58:13.976,101.955,188.990,179.390,4.520,0.000,250.0,250.0,293.885,114.533,12.611,355.718,226.805,140.637,86.168,138.935,83.545,18.319,65.226,17.368,0.000,1.125,2.375,52.0,
16.11.2025,17:58:14.981,107.392,176.329,166.405,4.727,0.001,250.0,250.0,242.278,33.026,12.810,92.916,65.572,40.659,24.913,40.169,18.206,1.398,16.808,16.808,0.000,1.625,2.500,52.0,
16.11.2025,17:58:15.985,116.908,185.456,175.476,4.738,0.000,250.0,250.0,208.628,227.643,13.204,280.708,180.977,112.216,68.761,110.861,400.988,148.783,252.205,707.729,0.000,2.250,0.375,52.0,
16.11.2025,17:58:16.989,116.908,181.267,171.432,4.676,0.000,250.0,250.0,185.990,253.518,13.647,484.475,307.524,190.692,116.832,188.392,421.961,143.225,278.736,389.693,0.000,0.000,2.625,52.0,
16.11.2025,17:58:17.986,115.549,188.386,178.738,4.557,0.000,250.0,250.0,424.964,89.509,13.592,170.028,113.071,70.108,42.963,69.258,26.805,9.015,17.790,362.456,0.000,0.750,1.750,52.0,
16.11.2025,17:58:18.981,111.470,170.693,161.150,4.468,0.000,250.0,250.0,331.838,214.312,13.277,270.451,174.629,108.289,66.340,106.983,393.012,153.507,239.505,617.126,0.000,0.000,2.125,52.0,
16.11.2025,17:58:19.980,115.549,181.439,171.984,4.460,0.001,250.0,250.0,294.915,132.177,12.858,354.904,226.490,140.435,86.055,138.745,172.279,43.467,128.812,17.721,0.000,2.125,0.000,52.0,
16.11.2025,17:58:20.983,111.470,177.742,168.248,4.464,0.000,250.0,250.0,294.286,96.077,12.434,334.889,213.847,132.602,81.245,130.996,18.729,1.429,17.300,17.297,0.000,1.125,0.000,52.0,
16.11.2025,17:58:21.988,119.627,182.147,172.698,4.458,0.000,250.0,250.0,291.869,76.293,12.740,174.823,115.499,71.621,43.878,70.747,26.652,8.907,17.745,220.322,0.000,1.625,2.250,52.0,
16.11.2025,17:58:22.980,114.189,167.390,157.942,4.419,0.000,250.0,250.0,304.795,177.451,13.298,238.181,154.782,95.972,58.810,94.810,378.271,164.678,213.593,362.119,0.000,1.125,0.500,52.0,
16.11.2025,17:58:23.986,115.549,187.390,177.958,4.436,0.000,250.0,250.0,294.902,185.105,13.868,353.343,226.140,140.218,85.922,138.528,437.578,124.436,313.142,17.875,0.000,1.000,2.500,52.0,
16.11.2025,17:58:24.985,108.752,175.151,165.415,4.567,0.000,250.0,250.0,263.642,34.363,12.940,98.111,68.876,42.703,26.173,42.188,17.988,1.327,16.661,16.661,0.000,1.125,1.875,52.0,
16.11.2025,17:58:25.987,112.830,179.707,169.935,4.632,0.000,250.0,250.0,222.092,33.971,12.392,97.077,67.901,42.101,25.800,41.587,18.064,1.343,16.721,16.721,0.000,0.000,1.250,52.0,
16.11.2025,17:58:26.985,104.673,164.757,155.021,4.620,0.000,250.0,250.0,220.338,215.292,12.666,483.842,306.672,190.161,116.511,187.858,367.465,156.086,211.379,120.276,0.000,1.125,0.750,52.0,
16.11.2025,17:58:27.989,107.392,178.450,168.866,4.488,0.000,250.0,250.0,453.805,108.261,12.477,170.101,112.571,69.796,42.775,68.958,142.510,60.289,82.221,320.911,0.000,2.500,0.000,52.0,
16.11.2025,17:58:28.980,111.470,174.466,164.962,4.460,0.000,250.0,250.0,313.931,174.553,12.908,289.381,186.129,115.409,70.720,114.018,391.195,150.603,240.592,174.578,0.000,1.000,0.000,52.0,
16.11.2025,17:58:29.986,111.470,196.456,187.000,4.437,0.000,250.0,250.0,287.975,102.361,13.600,356.047,227.614,141.132,86.482,139.431,20.540,1.521,19.019,18.228,0.000,0.000,1.625,52.0,
16.11.2025,17:58:30.989,107.392,189.916,180.488,4.433,0.001,250.0,250.0,296.868,98.300,14.282,340.583,218.480,135.479,83.001,133.837,19.792,1.600,18.192,17.757,0.000,1.000,0.500,52.0,
16.11.2025,17:58:31.983,108.752,174.727,165.318,4.422,0.000,250.0,250.0,289.007,60.553,15.040,193.946,128.631,79.754,48.877,78.796,21.577,2.889,18.688,17.333,0.000,0.875,1.250,52.0,
16.11.2025,17:58:32.984,115.549,193.042,183.620,4.411,0.000,250.0,250.0,300.758,176.973,14.647,218.011,143.292,88.853,54.439,87.786,380.238,161.488,218.750,402.231,0.000,0.375,1.000,9.0,
16.11.2025,17:58:33.988,111.470,186.285,176.856,4.432,0.000,250.0,250.0,295.709,188.162,13.392,356.445,227.686,141.188,86.498,139.488,448.119,132.895,315.224,20.680,0.000,1.000,0.750,9.0,
16.11.2025,17:58:34.986,115.549,176.432,166.735,4.586,0.000,250.0,250.0,242.174,92.772,12.291,322.349,205.973,127.716,78.257,126.183,18.826,1.398,17.428,17.297,0.000,0.875,1.750,9.0,
16.11.2025,17:58:35.984,116.908,193.605,183.797,4.667,0.000,250.0,250.0,210.657,86.535,12.277,102.092,70.832,43.923,26.909,43.384,23.041,3.983,19.058,519.851,0.000,2.500,2.625,9.0,
16.11.2025,17:58:36.981,118.267,179.627,169.988,4.528,0.000,250.0,250.0,166.209,21.416,12.539,57.784,43.623,27.051,16.572,26.720,10.304,0.787,9.517,9.266,0.000,1.500,1.000,9.0,
16.11.2025,17:58:37.983,110.111,198.877,189.446,4.416,0.000,250.0,250.0,121.775,202.682,12.972,347.888,222.893,138.216,84.677,136.544,334.246,98.777,235.469,415.140,0.000,0.000,1.625,9.0,
16.11.2025,17:58:38.984,103.314,178.170,168.492,4.609,0.000,250.0,250.0,461.603,248.084,13.566,484.796,307.697,190.793,116.904,188.493,406.327,145.618,260.710,365.933,0.000,1.000,0.500,9.0,
16.11.2025,17:58:39.989,108.752,179.335,169.677,4.579,0.000,250.0,250.0,474.048,266.319,13.839,503.522,319.491,198.110,121.381,195.714,428.535,135.509,293.026,454.067,0.000,0.125,1.125,9.0,
16.11.2025,17:58:40.988,106.033,167.221,157.668,4.478,0.000,250.0,250.0,334.130,150.138,13.493,210.744,138.107,85.633,52.474,84.603,375.873,169.131,206.741,164.579,0.000,1.000,0.000,9.0,
16.11.2025,17:58:41.981,119.627,177.802,168.381,4.472,0.000,250.0,250.0,288.807,101.272,13.089,351.588,224.562,139.251,85.311,137.573,21.687,1.642,20.045,17.969,0.000,0.875,1.250,9.0,
16.11.2025,17:58:42.984,120.986,186.043,176.542,4.451,0.000,250.0,250.0,288.817,100.793,12.558,352.772,224.950,139.487,85.463,137.798,18.765,1.397,17.368,17.368,0.000,0.500,0.375,9.0,
16.11.2025,17:58:43.987,114.189,191.771,182.342,4.449,0.000,250.0,250.0,297.969,78.379,12.370,265.586,170.976,106.012,64.964,104.731,20.213,1.490,18.723,18.723,0.000,1.000,0.000,9.0,
16.11.2025,17:58:44.978,115.549,176.329,166.715,4.521,0.000,250.0,250.0,239.049,54.752,12.713,174.270,115.119,71.377,43.742,70.515,20.433,1.510,18.923,18.923,0.000,1.125,0.750,9.0,
16.11.2025,17:58:45.986,110.111,186.914,177.144,4.622,0.000,250.0,250.0,228.966,35.418,13.289,98.037,69.048,42.809,26.239,42.294,21.347,1.575,19.772,19.772,0.000,0.000,2.250,9.0,
16.11.2025,17:58:46.983,115.549,179.845,170.117,4.577,0.000,250.0,250.0,196.664,22.512,13.183,60.899,45.947,28.495,17.452,28.151,10.602,0.812,9.790,9.790,0.000,2.375,2.375,9.0,
16.11.2025,17:58:47.987,112.830,179.252,169.597,4.580,0.000,250.0,250.0,396.737,171.760,13.019,428.162,271.897,168.591,103.306,166.556,136.488,56.806,79.682,293.097,0.000,1.250,2.750,9.0,
16.11.2025,17:58:48.980,122.346,191.842,182.313,4.510,0.000,250.0,250.0,405.773,217.689,12.436,297.226,190.671,118.225,72.446,116.798,430.709,139.817,290.892,507.671,0.000,0.750,1.750,19.0,
16.11.2025,17:58:49.988,115.549,186.811,177.336,4.453,0.000,250.0,250.0,294.077,217.689,12.413,350.641,223.558,138.626,84.932,136.961,19.041,1.413,17.628,17.628,0.000,0.375,0.625,19.0,
16.11.2025,17:58:50.984,107.392,204.741,195.303,4.459,0.000,250.0,250.0,288.737,101.882,12.577,357.101,227.584,141.121,86.463,139.421,18.646,1.384,17.262,17.262,0.000,1.000,0.000,19.0,
16.11.2025,17:58:51.987,108.752,191.302,181.828,4.444,0.000,250.0,250.0,292.598,59.948,12.861,190.199,124.921,77.463,47.458,76.530,25.075,5.173,19.902,19.902,0.000,2.125,0.375,19.0,
16.11.2025,17:58:52.980,118.267,190.586,181.111,4.452,0.000,250.0,250.0,297.235,59.948,13.811,230.916,150.677,93.434,57.243,92.296,382.132,156.615,225.517,467.693,0.000,1.625,0.500,19.0,
16.11.2025,17:58:53.986,114.189,190.459,180.998,4.467,0.001,250.0,250.0,296.641,126.772,14.718,354.311,227.235,140.911,86.324,139.210,143.613,37.278,106.335,17.781,0.000,1.250,1.125,19.0,
16.11.2025,17:58:54.981,116.908,182.980,173.338,4.538,0.000,250.0,250.0,270.160,126.772,15.009,96.830,69.353,43.006,26.347,42.492,18.571,1.367,17.204,17.204,0.000,2.250,1.250,19.0,
16.11.2025,17:58:55.981,116.908,182.980,173.338,4.538,0.000,250.0,250.0,270.160,34.738,15.009,96.830,69.353,43.006,26.347,42.492,18.571,1.367,17.204,17.204,0.000,0.375,0.000,19.0,
16.11.2025,17:58:56.986,116.908,168.308,158.519,4.602,0.000,250.0,250.0,200.416,34.377,13.880,97.319,68.963,42.765,26.198,42.251,17.880,1.324,16.556,16.638,0.000,1.000,0.000,19.0,
16.11.2025,17:58:57.983,101.955,182.934,173.258,4.598,0.000,250.0,250.0,194.753,21.866,12.792,58.117,43.981,27.269,16.712,26.950,11.731,0.870,10.861,9.373,0.000,1.000,0.500,19.0,
16.11.2025,17:58:58.976,118.267,170.344,160.641,4.584,0.000,250.0,250.0,367.062,284.865,12.359,473.561,299.923,185.978,113.945,183.726,427.770,139.164,288.606,723.616,0.000,1.375,1.000,19.0,
16.11.2025,17:58:59.980,114.189,187.156,177.592,4.538,0.000,250.0,250.0,405.207,101.564,12.670,353.246,225.320,139.721,85.599,138.031,21.516,1.590,19.926,18.016,0.000,0.125,2.750,19.0,
16.11.2025,17:59:0.990,115.549,188.321,178.821,4.462,0.000,250.0,250.0,295.401,58.443,12.830,185.804,122.280,75.822,46.458,74.900,24.482,5.830,18.652,17.368,0.000,1.625,1.625,19.0,
16.11.2025,17:59:1.978,118.267,179.913,170.458,4.457,0.000,250.0,250.0,295.845,199.808,13.218,300.758,193.294,119.864,73.430,118.414,408.805,139.681,269.123,361.493,0.000,0.000,1.625,19.0,
16.11.2025,17:59:2.987,115.549,172.212,162.743,4.471,0.000,250.0,250.0,298.908,100.464,13.491,348.742,223.105,138.342,84.763,136.676,20.642,1.530,19.112,18.241,0.000,0.000,0.000,19.0,
16.11.2025,17:59:3.985,119.627,193.327,183.781,4.481,0.000,250.0,250.0,295.624,75.578,13.516,253.823,164.466,101.977,62.489,100.743,20.639,1.650,18.989,17.486,0.000,1.000,1.875,19.0,
16.11.2025,17:59:4.977,108.752,187.259,177.817,4.471,0.000,250.0,250.0,294.513,191.043,13.363,241.660,157.021,97.374,59.647,96.199,380.436,159.394,221.042,484.292,0.000,1.750,2.375,30.0,
16.11.2025,17:59:5.987,116.908,181.987,172.358,4.567,0.000,250.0,250.0,269.173,92.916,12.787,322.445,206.364,127.956,78.408,126.410,18.698,1.389,17.309,17.393,0.000,2.750,0.375,30.0,
16.11.2025,17:59:6.981,116.908,175.272,165.467,4.645,0.000,250.0,250.0,220.644,165.948,12.417,293.540,188.395,116.814,71.581,115.412,409.654,140.638,269.016,42.015,0.000,0.000,1.500,30.0,
16.11.2025,17:59:7.982,118.267,167.674,157.834,4.654,0.000,250.0,250.0,224.463,229.484,12.931,475.760,301.782,187.125,114.657,184.872,366.539,162.643,203.896,284.632,0.000,0.375,2.500,30.0,
16.11.2025,17:59:8.984,106.033,170.188,160.618,4.521,0.000,250.0,250.0,453.221,74.282,13.146,248.378,160.828,99.723,61.105,98.514,20.889,1.542,19.347,19.347,0.000,1.625,1.625,30.0,
16.11.2025,17:59:9.977,120.986,206.169,196.691,4.460,0.000,250.0,250.0,287.540,147.061,13.596,196.099,129.196,80.112,49.084,79.141,288.405,130.379,158.026,346.569,0.000,0.000,2.375,30.0,
16.11.2025,17:59:10.987,114.189,163.198,154.025,4.228,0.000,250.0,250.0,281.759,192.412,13.227,298.567,191.885,118.993,72.892,117.556,407.202,146.300,260.902,296.598,0.000,0.000,0.250,30.0,
16.11.2025,17:59:11.975,118.267,170.342,160.937,4.451,0.000,250.0,250.0,282.910,163.854,12.652,349.117,222.778,138.146,84.632,136.480,338.550,88.776,249.774,17.640,0.000,1.125,0.000,30.0,
16.11.2025,17:59:12.986,107.392,176.463,167.040,4.427,0.000,250.0,250.0,294.584,98.224,12.197,343.448,218.913,135.739,83.174,134.110,18.682,1.385,17.297,17.297,0.000,2.500,0.750,30.0,
16.11.2025,17:59:13.983,115.549,187.894,178.372,4.454,0.000,250.0,250.0,292.950,96.144,12.346,171.356,113.098,70.126,42.972,69.288,25.280,7.395,17.885,431.699,0.000,0.875,2.750,30.0,
16.11.2025,17:59:14.989,112.830,180.995,171.510,4.468,0.000,250.0,250.0,296.736,167.164,12.795,292.308,187.857,116.485,71.372,115.082,410.807,149.284,261.523,54.126,0.000,2.250,1.125,30.0,
16.11.2025,17:59:15.982,114.189,177.908,168.368,4.493,0.001,250.0,250.0,271.467,48.336,13.117,148.572,99.681,61.816,37.865,61.074,20.928,1.545,19.383,19.383,0.000,2.250,1.250,30.0,
16.11.2025,17:59:16.984,107.392,181.762,171.745,4.764,0.000,250.0,250.0,191.220,170.280,14.153,323.739,208.046,129.005,79.041,127.447,402.349,114.497,287.852,16.673,0.000,1.500,0.500,30.0,
16.11.2025,17:59:17.977,119.627,178.702,168.698,4.767,0.000,250.0,250.0,195.135,178.308,15.014,370.849,237.693,147.391,90.302,145.617,380.261,144.772,235.489,15.696,0.000,1.625,2.750,30.0,
16.11.2025,17:59:19.001,111.470,170.076,160.364,4.592,0.000,250.0,250.0,383.287,244.893,15.063,498.818,317.372,196.796,120.576,194.424,409.082,146.729,262.353,287.713,0.000,0.375,0.875,30.0,
16.11.2025,17:59:19.998,112.830,184.935,175.498,4.460,0.000,250.0,250.0,367.778,96.778,13.527,334.050,213.956,132.666,81.290,131.060,21.709,1.639,20.070,17.817,0.000,1.125,1.250,30.0,
16.11.2025,17:59:21.019,118.267,190.426,180.950,4.462,0.000,250.0,250.0,290.406,172.992,12.668,218.619,142.385,88.292,54.093,87.226,365.235,167.011,198.223,396.168,0.000,0.375,0.875,30.0,
16.11.2025,17:59:22.013,123.705,189.430,179.962,4.465,0.000,250.0,250.0,294.492,164.919,12.277,187.673,123.212,76.410,46.802,75.487,366.809,168.818,197.991,393.707,0.000,1.500,1.125,30.0,
16.11.2025,17:59:23.020,112.830,194.336,184.905,4.444,0.000,250.0,250.0,292.957,209.316,12.757,317.636,203.394,126.116,77.278,124.594,420.251,143.404,276.847,390.879,0.000,0.000,0.875,30.0,
16.11.2025,17:59:24.008,112.830,187.940,178.453,4.480,0.000,250.0,250.0,287.183,102.459,13.091,357.095,227.964,141.349,86.615,139.648,20.165,1.533,18.632,18.499,0.000,0.500,1.750,30.0,
16.11.2025,17:59:25.020,115.549,191.401,181.934,4.461,0.001,250.0,250.0,294.994,83.377,13.306,283.263,182.361,113.075,69.286,111.710,21.599,1.663,19.936,17.569,0.000,2.375,1.375,30.0,
16.11.2025,17:59:26.017,118.267,175.082,165.490,4.515,0.000,250.0,250.0,302.673,176.125,13.540,323.570,207.566,128.710,78.856,127.152,431.010,138.988,292.022,19.840,0.000,1.000,0.000,30.0,
16.11.2025,17:59:27.007,114.189,192.683,182.936,4.656,0.000,250.0,250.0,199.373,33.882,13.452,95.877,67.811,42.042,25.769,41.540,17.847,1.327,16.520,16.638,0.000,2.125,0.000,30.0,
16.11.2025,17:59:28.027,112.830,169.471,159.630,4.650,0.001,250.0,250.0,206.209,213.767,13.309,367.406,234.484,145.398,89.086,143.649,383.532,141.359,242.173,377.271,0.000,0.000,2.375,30.0,
16.11.2025,17:59:29.049,116.908,181.589,171.949,4.544,0.000,250.0,250.0,373.290,212.745,12.843,485.028,307.278,190.546,116.732,188.247,402.833,109.155,293.678,21.109,0.000,0.500,1.125,30.0,
16.11.2025,17:59:30.038,104.673,162.225,152.730,4.433,0.000,250.0,250.0,359.314,63.213,12.351,203.041,132.463,82.144,50.319,81.151,26.615,7.426,19.189,17.428,0.000,0.000,0.500,52.0,
16.11.2025,17:59:31.046,115.549,169.173,159.732,4.436,0.000,250.0,250.0,298.114,144.468,12.851,238.091,154.461,95.772,58.689,94.622,368.249,170.122,198.127,53.697,0.000,0.750,1.125,52.0,
16.11.2025,17:59:32.038,114.189,175.631,166.214,4.424,0.000,250.0,250.0,294.686,151.653,13.501,348.293,222.733,138.116,84.617,136.452,276.026,68.729,207.297,20.761,0.000,2.125,1.250,52.0,
16.11.2025,17:59:33.040,115.549,187.157,177.647,4.465,0.000,250.0,250.0,294.568,100.555,13.810,348.737,223.264,138.445,84.819,136.780,20.849,1.583,19.266,17.993,0.000,0.375,2.750,52.0,
16.11.2025,17:59:34.052,112.830,190.228,180.791,4.430,0.000,250.0,250.0,292.438,68.042,13.070,225.070,146.461,90.819,55.642,89.718,21.095,1.558,19.537,17.451,0.000,2.250,0.000,52.0,
16.11.2025,17:59:35.039,114.189,180.899,171.506,4.441,0.000,250.0,250.0,291.054,122.799,12.494,180.019,118.629,73.554,45.075,72.668,198.587,88.504,110.083,328.372,0.000,1.625,0.000,52.0,
16.11.2025,17:59:36.045,115.549,182.372,172.729,4.530,0.000,250.0,250.0,297.939,129.612,12.476,319.838,204.611,126.881,77.730,125.347,206.312,50.700,155.612,16.614,0.000,1.375,1.250,52.0,
16.11.2025,17:59:37.038,107.392,173.346,163.516,4.666,0.000,250.0,250.0,216.500,141.744,12.609,234.321,152.007,94.252,57.755,93.114,376.118,152.718,223.400,21.149,0.000,2.375,2.875,52.0,
16.11.2025,17:59:38.048,114.189,179.961,170.133,4.652,0.000,250.0,250.0,215.744,156.031,12.946,323.698,207.168,128.459,78.709,126.903,335.222,94.841,240.381,11.980,0.000,1.125,0.000,52.0,
16.11.2025,17:59:39.042,118.267,184.915,175.242,4.607,0.000,250.0,250.0,335.518,130.350,13.803,414.131,263.641,163.484,100.157,161.508,83.701,17.572,66.129,19.378,0.000,1.000,0.000,52.0,
16.11.2025,17:59:40.038,115.549,184.576,175.170,4.483,0.001,250.0,250.0,387.201,67.542,14.451,219.812,144.065,89.329,54.736,88.252,22.608,3.047,19.562,19.560,0.000,0.000,0.000,52.0,
16.11.2025,17:59:41.066,125.064,190.898,181.391,4.481,0.000,250.0,250.0,295.340,148.477,15.275,199.828,132.514,82.169,50.345,81.175,375.424,172.092,203.332,172.613,0.000,1.125,0.500,52.0,
16.11.2025,17:59:42.071,111.470,195.984,186.479,4.457,0.000,250.0,250.0,296.425,154.727,14.485,350.587,224.832,139.408,85.424,137.730,288.449,75.354,213.094,17.911,0.000,0.875,2.375,52.0,
16.11.2025,17:59:43.080,111.470,178.899,169.445,4.455,0.000,250.0,250.0,288.042,101.117,13.500,352.957,225.630,139.904,85.726,138.215,18.896,1.442,17.454,17.451,0.000,0.375,2.250,52.0,
16.11.2025,17:59:44.075,119.627,187.163,177.668,4.489,0.001,250.0,250.0,300.297,78.584,12.389,266.107,171.296,106.221,65.075,104.940,20.439,1.504,18.935,18.935,0.000,1.000,2.750,52.0,
16.11.2025,17:59:45.088,120.986,179.843,170.368,4.484,0.000,250.0,250.0,296.495,141.065,12.429,189.469,124.389,77.136,47.253,76.202,354.661,159.502,195.159,174.449,0.000,2.000,1.250,52.0,
16.11.2025,17:59:46.093,114.189,188.242,178.676,4.522,0.001,250.0,250.0,251.229,85.655,12.721,135.173,91.303,56.614,34.689,55.932,143.316,60.696,82.620,183.483,0.000,0.875,1.750,52.0,
16.11.2025,17:59:47.085,114.189,173.677,163.863,4.652,0.000,250.0,250.0,210.519,91.627,13.418,317.638,203.863,126.416,77.447,124.894,17.978,1.340,16.638,16.638,0.000,2.125,2.125,52.0,
16.11.2025,17:59:48.085,119.627,181.357,171.492,4.653,0.000,250.0,250.0,214.706,87.794,13.518,308.340,198.035,122.800,75.235,121.314,13.297,1.193,12.104,12.104,0.000,0.000,2.375,52.0,
16.11.2025,17:59:49.094,116.908,182.719,173.127,4.546,0.000,250.0,250.0,336.225,211.761,13.855,469.600,298.254,184.941,113.313,182.712,416.800,112.868,303.931,21.342,0.000,0.375,0.000,52.0,
