Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,8:51:27.239,107.392,165.837,156.568,4.334,250.0,250.0,254.074,29.940,12.305,86.467,61.253,37.980,23.273,37.528,13.875,1.031,12.844,12.844,0.000,0.000,0.000,2.875,30.0,
17.11.2025,8:51:28.240,107.392,187.992,178.592,4.424,250.0,250.0,182.384,183.841,13.468,310.968,200.241,124.160,76.081,122.660,421.783,139.617,282.166,147.268,0.000,0.000,0.000,2.375,30.0,
17.11.2025,8:51:29.238,119.627,171.106,161.618,4.486,250.0,250.0,223.684,30.543,13.959,87.093,62.684,38.868,23.816,38.392,13.888,1.044,12.844,12.844,0.001,0.000,0.000,1.625,30.0,
17.11.2025,8:51:30.232,114.189,117.206,108.356,4.086,250.0,250.0,383.673,177.658,14.860,346.673,223.155,138.372,84.783,136.704,408.992,110.730,298.263,14.046,0.000,0.000,2.250,1.125,30.0,
17.11.2025,8:51:31.238,119.627,174.792,165.467,4.395,250.0,250.0,281.818,97.093,13.526,341.532,219.171,135.905,83.266,134.273,14.860,1.225,13.635,13.539,0.000,0.000,0.000,0.000,30.0,
17.11.2025,8:51:32.234,115.549,167.993,158.768,4.364,250.0,250.0,278.194,220.671,12.525,322.385,206.658,128.138,78.520,126.591,422.833,138.872,283.961,486.231,0.001,0.000,2.500,0.500,30.0,
17.11.2025,8:51:33.242,119.627,183.148,173.976,4.349,250.0,250.0,286.152,147.331,12.082,340.111,217.365,134.781,82.584,133.149,269.266,70.035,199.231,14.705,0.000,0.000,0.750,0.000,30.0,
17.11.2025,8:51:34.241,116.908,172.787,163.571,4.325,250.0,250.0,255.710,120.607,12.274,347.525,222.036,137.683,84.353,136.016,125.781,31.814,93.967,14.623,0.000,0.000,1.125,0.500,30.0,
17.11.2025,8:51:35.243,111.470,182.303,173.094,4.349,250.0,250.0,300.627,98.518,12.691,346.414,221.602,137.407,84.195,135.752,16.413,1.368,15.045,14.293,0.000,0.000,0.750,0.500,30.0,
17.11.2025,8:51:36.249,111.470,178.839,169.652,4.355,250.0,250.0,284.629,97.848,13.007,343.888,220.248,136.572,83.676,134.917,16.083,1.304,14.779,14.010,0.000,0.000,1.000,0.375,30.0,
17.11.2025,8:51:37.243,116.908,179.640,170.435,4.352,250.0,250.0,287.506,80.569,13.046,276.793,178.715,110.820,67.895,109.478,17.582,1.308,16.274,13.774,0.000,0.000,0.500,0.000,19.0,
17.11.2025,8:51:38.243,115.549,179.078,169.862,4.387,250.0,250.0,222.665,30.591,13.103,86.002,61.463,38.114,23.349,37.651,16.647,1.256,15.391,12.938,0.000,0.000,1.125,0.875,19.0,
17.11.2025,8:51:39.242,17.672,172.424,162.767,4.591,250.0,250.0,203.189,29.711,12.748,84.910,60.566,37.555,23.011,37.104,14.191,1.053,13.138,12.832,0.000,0.000,0.000,0.000,19.0,
17.11.2025,8:51:40.248,19.032,96.574,87.781,4.028,250.0,250.0,70.614,15.735,12.279,39.894,32.365,20.071,12.294,19.826,7.143,0.567,6.576,6.335,0.000,0.000,0.000,0.375,19.0,
17.11.2025,8:51:41.249,103.314,25.182,17.238,3.491,250.0,250.0,50.830,14.475,11.634,36.729,30.008,18.601,11.407,18.381,6.161,0.562,5.599,5.673,0.000,0.000,2.500,0.000,19.0,
17.11.2025,8:51:42.249,118.267,123.907,114.988,4.120,250.0,250.0,144.135,165.200,12.556,314.601,201.787,125.121,76.666,123.623,394.730,116.266,278.464,8.182,0.000,0.000,1.125,2.750,19.0,
17.11.2025,8:51:43.249,114.189,128.952,119.932,4.140,250.0,250.0,391.468,218.523,13.156,481.737,305.984,189.736,116.248,187.454,437.319,130.672,306.648,16.275,0.000,0.000,1.125,0.000,19.0,
17.11.2025,8:51:44.248,116.908,170.349,160.884,4.474,250.0,250.0,362.442,124.945,13.106,159.841,106.781,66.212,40.569,65.423,179.737,80.221,99.516,438.049,0.000,0.000,0.375,0.000,19.0,
17.11.2025,8:51:45.249,114.189,155.122,145.930,4.368,250.0,250.0,280.635,82.907,12.697,199.664,130.918,81.182,49.736,80.200,84.150,32.479,51.670,106.379,0.000,0.000,2.125,0.500,19.0,
17.11.2025,8:51:46.241,115.549,187.340,178.111,4.367,250.0,250.0,284.110,153.293,12.309,166.817,110.583,68.566,42.017,67.741,328.815,150.690,178.126,407.265,0.001,0.000,1.625,1.250,19.0,
17.11.2025,8:51:47.248,118.267,168.861,159.655,4.354,250.0,250.0,275.765,157.156,11.905,239.240,154.924,96.063,58.861,94.901,393.521,151.191,242.330,128.626,0.000,0.000,0.000,2.250,19.0,
17.11.2025,8:51:48.246,115.549,172.025,162.812,4.363,250.0,250.0,285.353,202.098,12.270,330.096,211.268,131.004,80.264,129.421,438.076,124.851,313.225,250.507,0.000,0.000,1.000,1.125,30.0,
17.11.2025,8:51:49.242,104.673,160.090,150.883,4.348,250.0,250.0,288.069,122.867,12.535,346.395,221.526,137.365,84.161,135.710,138.465,36.749,101.716,14.046,0.000,0.000,0.000,2.375,9.0,
17.11.2025,8:51:50.244,110.111,186.856,177.663,4.332,250.0,250.0,263.303,32.148,12.822,93.952,66.172,41.037,25.135,40.537,14.356,1.243,13.113,13.113,0.000,0.000,1.625,2.875,9.0,
17.11.2025,8:51:51.242,115.549,174.264,164.785,4.507,250.0,250.0,182.180,30.864,13.457,87.748,62.771,38.919,23.852,38.456,14.847,1.109,13.738,13.738,0.000,0.000,2.125,2.125,9.0,
17.11.2025,8:51:52.249,112.830,173.486,163.952,4.537,250.0,250.0,183.775,53.747,14.317,181.476,120.591,74.778,45.813,73.870,9.098,0.667,8.431,8.431,0.000,0.000,0.000,2.125,9.0,
17.11.2025,8:51:53.249,112.830,173.486,163.952,4.537,250.0,250.0,105.600,144.596,14.108,352.920,227.100,140.819,86.281,139.112,239.127,59.620,179.507,7.367,0.000,0.000,0.000,2.125,9.0,
17.11.2025,8:51:54.243,120.986,175.844,166.581,4.392,250.0,250.0,301.607,194.595,13.375,459.438,292.239,181.215,111.024,179.029,345.971,90.741,255.230,17.687,0.000,0.000,1.000,0.000,9.0,
17.11.2025,8:51:55.249,99.236,163.249,153.951,4.382,250.0,250.0,462.159,225.514,12.277,462.365,293.326,181.886,111.440,179.689,425.644,121.766,303.878,162.866,0.000,0.000,0.000,1.250,56.0,
17.11.2025,8:51:56.246,120.986,187.707,178.257,4.501,250.0,250.0,382.384,155.550,12.226,343.046,219.300,135.980,83.320,134.336,305.421,80.743,224.678,16.450,0.000,0.000,1.125,0.000,56.0,
17.11.2025,8:51:57.249,119.627,170.783,161.386,4.457,250.0,250.0,280.829,98.642,12.490,346.675,221.628,137.421,84.207,135.765,16.833,1.255,15.578,14.564,0.000,0.000,2.125,2.625,56.0,
17.11.2025,8:51:58.249,112.830,168.222,158.986,4.343,250.0,250.0,283.631,92.664,12.673,323.253,207.283,128.533,78.750,126.974,17.386,1.314,16.072,14.400,0.000,0.000,2.250,2.375,56.0,
17.11.2025,8:51:59.245,111.470,165.033,155.911,4.321,250.0,250.0,280.373,69.831,12.806,172.179,114.107,70.753,43.354,69.892,22.627,7.674,14.953,169.964,0.000,0.000,1.000,2.375,56.0,
17.11.2025,8:52:0.241,107.392,181.361,172.095,4.341,250.0,250.0,292.849,30.811,13.015,87.536,62.364,38.668,23.696,38.205,15.563,1.153,14.410,13.503,0.002,0.000,0.000,2.625,9.0,
17.11.2025,8:52:1.249,112.830,164.050,154.862,4.381,250.0,250.0,209.498,118.958,13.276,311.005,200.139,124.100,76.039,122.612,163.744,41.757,121.987,14.917,0.000,0.000,1.125,2.375,9.0,
17.11.2025,8:52:2.249,106.033,160.733,151.310,4.494,250.0,250.0,187.520,20.992,12.526,56.174,42.606,26.418,16.188,26.101,10.958,2.955,8.003,7.993,0.000,0.000,1.125,0.000,9.0,
17.11.2025,8:52:3.249,110.111,154.306,144.706,4.586,250.0,250.0,131.491,15.272,11.726,38.575,31.202,19.349,11.853,19.117,7.162,0.586,6.576,6.576,0.000,0.000,0.125,2.125,9.0,
