Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,9:6:14.343,111.470,166.532,157.194,4.456,250.0,250.0,324.794,157.068,12.239,336.571,215.333,133.528,81.805,131.919,322.495,76.810,245.685,14.293,0.000,0.000,2.250,2.250,9.0,
17.11.2025,9:6:15.340,112.830,169.732,160.373,4.438,250.0,250.0,330.419,113.863,12.517,318.341,204.162,126.592,77.570,125.068,129.481,39.852,89.629,15.420,0.000,0.000,2.125,2.625,9.0,
17.11.2025,9:6:16.343,103.314,180.984,171.645,4.437,250.0,250.0,259.710,72.227,12.981,213.801,139.839,86.712,53.127,85.658,58.963,6.564,52.399,12.231,0.000,0.000,1.125,1.250,9.0,
17.11.2025,9:6:17.340,115.549,163.195,153.795,4.461,250.0,250.0,216.569,112.794,13.972,281.229,182.032,112.874,69.158,111.507,171.578,31.398,140.180,14.010,0.000,0.000,1.750,1.625,9.0,
17.11.2025,9:6:18.341,2.719,173.766,164.233,4.527,250.0,250.0,182.262,29.487,14.358,84.285,61.180,37.932,23.248,37.480,12.453,0.940,11.513,11.477,0.001,0.000,0.000,0.000,9.0,
17.11.2025,9:6:19.336,114.189,87.667,79.196,3.754,250.0,250.0,242.889,125.648,14.290,338.202,217.623,134.944,82.679,133.310,160.442,30.648,129.795,14.552,0.000,0.000,2.625,2.500,9.0,
17.11.2025,9:6:20.343,116.908,84.311,75.968,3.708,250.0,250.0,358.610,229.879,13.215,385.043,246.080,152.583,93.497,150.744,277.811,69.278,208.533,702.007,0.000,0.000,2.375,2.250,9.0,
17.11.2025,9:6:21.342,72.048,183.127,173.753,4.475,250.0,250.0,368.511,160.129,12.063,346.523,221.390,137.271,84.119,135.614,324.843,76.180,248.663,14.623,0.000,0.000,1.125,1.125,9.0,
17.11.2025,9:6:22.338,107.392,167.337,157.917,4.492,250.0,250.0,362.817,176.629,12.029,370.792,236.480,146.641,89.839,144.863,305.235,72.111,233.124,155.177,0.000,0.000,0.000,1.625,9.0,
17.11.2025,9:6:23.337,111.470,174.274,164.851,4.458,250.0,250.0,363.881,108.200,12.344,288.571,185.646,115.112,70.534,113.721,116.342,37.088,79.254,63.389,0.000,0.000,1.125,1.625,9.0,
17.11.2025,9:6:24.342,110.111,172.587,163.201,4.476,250.0,250.0,324.669,140.712,12.629,335.865,215.150,133.411,81.739,131.791,240.856,48.306,192.549,14.824,0.000,0.000,1.875,0.500,9.0,
17.11.2025,9:6:25.339,116.908,161.682,152.347,4.407,250.0,250.0,326.689,152.059,12.921,336.275,215.590,133.683,81.907,132.074,296.823,66.401,230.423,14.493,0.001,0.000,1.125,1.125,9.0,
17.11.2025,9:6:26.339,114.189,171.995,162.662,4.439,250.0,250.0,319.292,131.236,13.030,302.899,194.995,120.916,74.079,119.453,88.893,23.565,65.328,309.203,0.000,0.000,2.125,2.375,9.0,
17.11.2025,9:6:27.337,115.549,171.596,162.035,4.585,250.0,250.0,316.420,101.943,13.144,213.415,139.691,86.614,53.077,85.572,207.031,41.641,165.390,13.857,0.000,0.000,0.000,2.375,9.0,
17.11.2025,9:6:28.342,110.111,182.179,172.610,4.581,250.0,250.0,201.838,85.615,12.663,164.520,109.280,67.765,41.515,66.953,40.689,10.359,30.330,312.072,0.000,0.000,2.375,1.250,9.0,
17.11.2025,9:6:29.340,111.470,177.862,168.312,4.509,250.0,250.0,238.728,29.096,12.093,83.967,59.573,36.939,22.634,36.499,13.551,1.015,12.536,12.148,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:30.342,104.673,179.867,170.461,4.495,250.0,250.0,194.289,151.065,12.048,338.398,216.346,134.157,82.189,132.536,290.013,62.375,227.638,14.953,0.000,0.000,2.500,2.250,9.0,
17.11.2025,9:6:31.342,112.830,61.970,53.968,3.429,250.0,250.0,357.047,135.671,12.694,339.252,217.279,134.734,82.545,133.102,210.882,39.719,171.163,15.342,0.000,0.000,2.000,1.000,9.0,
17.11.2025,9:6:32.335,111.470,186.352,176.946,4.475,250.0,250.0,359.049,211.487,13.114,356.490,228.292,141.561,86.731,139.843,305.303,72.192,233.111,538.236,0.000,0.000,1.125,0.000,9.0,
17.11.2025,9:6:33.342,111.470,173.635,164.294,4.470,250.0,250.0,360.443,166.810,13.182,344.755,220.989,137.032,83.957,135.376,233.189,45.431,187.758,266.432,0.000,0.000,2.250,2.750,9.0,
17.11.2025,9:6:34.342,108.752,173.346,163.888,4.504,250.0,250.0,366.031,185.260,12.706,381.882,243.728,151.138,92.590,149.312,169.787,52.010,117.777,481.670,0.000,0.000,1.375,0.125,9.0,
17.11.2025,9:6:35.341,112.830,169.503,160.115,4.490,250.0,250.0,351.171,98.380,12.074,282.524,181.795,112.726,69.069,111.358,99.938,20.912,79.026,14.376,0.000,0.000,0.375,1.250,9.0,
17.11.2025,9:6:36.343,115.549,186.881,177.445,4.479,250.0,250.0,328.282,146.992,12.144,328.597,210.286,130.401,79.885,128.828,238.715,63.752,174.963,102.348,0.000,0.000,1.375,1.250,9.0,
17.11.2025,9:6:37.336,104.673,164.076,154.799,4.427,250.0,250.0,328.587,157.715,12.367,339.509,217.238,134.704,82.534,133.071,321.191,74.752,246.439,15.342,0.000,0.000,2.000,0.500,9.0,
17.11.2025,9:6:38.343,95.158,167.785,158.427,4.440,250.0,250.0,327.795,46.904,12.391,150.963,100.846,62.528,38.318,61.775,14.433,1.083,13.350,13.350,0.000,0.000,0.000,1.125,9.0,
17.11.2025,9:6:39.339,97.876,161.994,152.662,4.457,250.0,250.0,220.427,70.967,13.453,151.251,101.674,63.042,38.632,62.289,132.518,20.034,112.484,14.293,0.000,0.000,0.250,1.125,9.0,
17.11.2025,9:6:40.337,114.189,162.920,153.477,4.500,250.0,250.0,253.536,30.023,14.025,85.125,61.501,38.134,23.367,37.670,13.811,1.027,12.784,12.784,0.000,0.000,0.000,1.625,9.0,
17.11.2025,9:6:41.343,115.549,166.980,157.489,4.492,250.0,250.0,283.886,141.663,14.899,337.721,217.736,135.016,82.720,133.382,143.782,27.438,116.344,207.598,0.000,0.000,0.375,1.250,9.0,
17.11.2025,9:6:42.343,118.267,125.029,116.126,4.100,250.0,250.0,369.643,157.532,13.981,340.600,218.931,135.748,83.183,134.115,316.451,73.371,243.080,15.860,0.000,0.000,1.625,1.125,9.0,
17.11.2025,9:6:43.343,110.111,178.310,168.918,4.460,250.0,250.0,362.504,170.086,12.784,348.961,223.332,138.487,84.845,136.808,206.418,39.591,166.827,342.802,0.000,0.000,1.625,1.250,9.0,
17.11.2025,9:6:44.343,118.267,166.069,156.742,4.444,250.0,250.0,362.443,155.384,11.869,354.127,226.017,140.156,85.861,138.464,290.655,71.261,219.394,16.037,0.000,0.000,2.000,0.000,9.0,
17.11.2025,9:6:45.343,95.158,168.999,159.628,4.438,250.0,250.0,359.455,147.456,12.251,330.118,211.351,131.058,80.293,129.475,245.193,64.471,180.722,89.630,0.001,0.000,2.250,0.000,9.0,
17.11.2025,9:6:46.342,114.189,157.758,148.451,4.440,250.0,250.0,325.422,147.456,12.667,328.787,210.805,130.717,80.088,129.133,259.418,52.270,207.148,16.119,0.000,0.000,2.125,1.750,9.0,
17.11.2025,9:6:47.343,112.830,152.407,143.040,4.410,250.0,250.0,330.796,142.715,12.903,336.770,215.878,133.859,82.019,132.251,94.961,21.052,73.909,252.428,0.000,0.000,1.000,0.500,9.0,
17.11.2025,9:6:48.343,108.752,165.171,155.838,4.420,250.0,250.0,330.796,135.603,12.903,336.770,215.878,133.859,82.019,132.251,94.961,21.052,73.909,252.428,0.000,0.000,1.500,0.500,9.0,
