Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:39:58.143,19.032,26.059,16.660,3.165,250.0,250.0,33.036,12.427,4.198,38.723,26.594,16.495,10.099,16.299,4.123,0.505,3.618,3.618,0.000,0.000,0.000,0.000,
17.11.2025,19:39:59.137,19.032,26.690,17.305,3.169,250.0,250.0,34.032,15.015,4.295,48.224,32.555,20.187,12.368,19.942,4.471,0.814,3.657,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:0.143,29.907,25.442,16.043,3.164,250.0,250.0,32.234,17.481,4.188,39.182,26.874,16.666,10.208,16.457,28.803,4.387,24.416,3.626,0.000,0.000,1.000,0.000,
17.11.2025,19:40:1.135,33.985,28.603,19.114,3.232,250.0,250.0,34.430,9.444,4.248,27.158,19.478,12.082,7.396,11.935,4.232,0.555,3.677,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:2.144,23.110,29.807,20.428,3.208,250.0,250.0,34.274,11.388,4.248,34.554,24.067,14.928,9.139,14.744,4.295,0.685,3.610,3.610,0.000,0.000,0.000,0.000,
17.11.2025,19:40:3.139,19.032,30.359,20.967,3.156,250.0,250.0,34.591,15.721,4.307,51.012,34.290,21.270,13.020,21.013,4.333,0.698,3.635,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:4.134,14.953,26.937,17.573,3.122,250.0,250.0,35.953,14.551,4.040,37.487,25.741,15.959,9.782,15.763,16.551,3.669,12.882,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:5.135,19.032,28.730,19.335,3.180,250.0,250.0,36.297,23.276,4.051,43.518,29.484,18.291,11.193,18.070,52.257,8.799,43.458,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:6.146,19.032,25.975,16.666,3.138,250.0,250.0,31.312,14.619,3.416,33.356,22.792,14.136,8.656,13.964,23.116,4.706,18.410,3.634,0.000,0.000,1.625,0.000,
17.11.2025,19:40:7.139,13.594,28.370,18.982,3.139,250.0,250.0,32.061,4.731,3.112,10.405,8.378,5.201,3.177,5.140,4.137,0.494,3.643,3.618,0.000,0.000,0.000,0.000,
17.11.2025,19:40:8.132,19.032,27.201,17.912,3.118,250.0,250.0,31.245,17.226,3.392,28.276,19.631,12.176,7.455,12.029,42.794,7.066,35.728,3.711,0.000,0.000,0.000,0.000,
17.11.2025,19:40:9.143,19.032,26.767,17.339,3.157,250.0,250.0,32.858,12.746,4.271,39.640,27.226,16.880,10.346,16.672,4.382,0.698,3.684,3.660,0.000,0.000,0.000,0.000,
17.11.2025,19:40:10.135,19.032,27.773,18.493,3.129,250.0,250.0,34.330,11.570,4.065,35.585,24.582,15.240,9.342,15.056,4.095,0.435,3.660,3.643,0.000,0.000,0.000,0.000,
