Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:50:29.229,14.953,27.794,18.518,3.133,250.0,250.0,61.914,22.788,4.381,76.096,49.874,30.926,18.948,30.547,5.880,0.556,5.324,5.350,0.000,0.000,0.000,0.000,
17.11.2025,19:50:30.229,20.391,27.871,18.024,3.151,250.0,250.0,59.917,22.993,4.273,76.963,50.367,31.225,19.142,30.846,5.897,0.555,5.342,5.324,0.000,0.000,0.000,0.000,
17.11.2025,19:50:31.236,16.313,28.908,19.127,3.203,250.0,250.0,59.216,15.932,4.358,49.960,33.686,20.888,12.798,20.631,5.846,0.541,5.305,5.305,0.000,0.000,0.000,0.000,
17.11.2025,19:50:32.239,16.313,27.332,17.533,3.143,250.0,250.0,57.878,8.823,3.874,23.425,16.937,10.498,6.439,10.375,5.745,0.533,5.212,5.195,0.000,0.000,1.375,0.000,
17.11.2025,19:50:33.235,20.391,26.429,16.650,3.140,250.0,250.0,57.938,10.315,4.212,28.561,20.323,12.601,7.722,12.454,6.035,0.747,5.288,5.203,0.000,0.000,0.000,0.000,
17.11.2025,19:50:34.227,21.750,28.781,18.998,3.187,250.0,250.0,54.209,24.041,4.091,46.765,31.523,19.541,11.982,19.308,34.649,6.631,28.018,37.901,0.000,0.000,0.000,2.250,
17.11.2025,19:50:35.237,19.032,28.617,18.829,3.129,250.0,250.0,56.433,36.456,4.294,77.772,50.858,31.541,19.317,31.162,71.677,10.144,61.533,6.264,0.000,0.000,1.000,0.000,
17.11.2025,19:50:36.230,16.313,29.347,19.844,3.155,250.0,250.0,59.432,18.097,9.004,52.621,38.219,23.698,14.521,23.416,6.499,0.598,5.901,6.490,0.000,0.000,0.000,0.000,
17.11.2025,19:50:37.239,17.672,27.109,19.397,3.234,250.0,250.0,83.669,20.804,8.861,58.566,41.727,25.875,15.852,25.557,12.349,2.105,10.244,6.900,0.000,0.000,0.000,0.000,
17.11.2025,19:50:38.235,20.391,27.540,18.270,3.196,250.0,250.0,62.261,12.046,4.383,34.204,23.931,14.834,9.097,14.662,6.973,0.822,6.151,5.400,0.000,0.002,1.500,0.000,
17.11.2025,19:50:39.225,24.469,26.490,18.291,3.200,250.0,250.0,63.327,20.380,8.839,62.128,43.907,27.234,16.673,26.904,6.298,0.538,5.760,5.522,0.000,0.000,1.500,2.375,
17.11.2025,19:50:40.231,19.032,29.766,20.758,3.224,250.0,250.0,68.725,38.008,9.059,78.591,54.253,33.645,20.608,33.241,71.586,14.015,57.571,7.513,0.000,0.000,0.000,0.000,
17.11.2025,19:50:41.236,19.032,25.860,18.153,3.252,250.0,250.0,83.709,32.941,9.026,75.514,52.324,32.441,19.883,32.050,8.539,1.015,7.524,91.099,0.000,0.000,0.000,0.000,
17.11.2025,19:50:42.228,16.313,24.438,16.725,3.227,250.0,250.0,77.682,32.060,8.928,56.910,40.740,25.253,15.487,24.947,71.590,13.962,57.628,5.158,0.000,0.000,0.000,0.000,
17.11.2025,19:50:43.228,19.032,26.492,18.755,3.280,250.0,250.0,68.594,15.350,9.085,43.146,32.403,20.087,12.316,19.842,5.810,0.795,5.015,5.001,0.000,0.000,0.000,0.000,
17.11.2025,19:50:44.238,16.313,25.347,17.240,3.215,250.0,250.0,59.678,12.165,4.368,35.343,24.626,15.273,9.353,15.090,6.056,0.575,5.481,5.481,0.000,0.002,0.000,0.000,
17.11.2025,19:50:45.231,21.750,26.044,16.271,3.113,250.0,250.0,62.211,34.030,4.358,76.160,49.912,30.947,18.965,30.567,61.383,6.052,55.331,6.625,0.000,0.000,0.000,0.000,
17.11.2025,19:50:46.238,23.110,27.756,17.892,3.196,250.0,250.0,49.909,12.886,4.154,38.355,26.362,16.345,10.017,16.149,6.014,0.563,5.451,5.451,0.000,0.000,0.000,0.000,
17.11.2025,19:50:47.239,19.032,31.765,21.545,3.533,250.0,250.0,45.585,9.956,4.069,27.656,19.688,12.205,7.483,12.058,5.649,0.548,5.101,5.101,0.000,0.000,0.000,0.000,
17.11.2025,19:50:48.234,19.032,27.110,17.372,3.156,250.0,250.0,49.750,9.183,4.033,24.773,17.865,11.085,6.780,10.950,5.647,0.598,5.049,5.049,0.000,0.000,0.000,0.000,
17.11.2025,19:50:49.228,16.313,29.042,19.600,3.255,250.0,250.0,79.863,23.874,9.077,73.537,51.118,31.703,19.415,31.324,7.733,0.631,7.102,7.099,0.000,0.000,0.000,0.625,
17.11.2025,19:50:50.236,29.907,27.667,19.998,3.214,250.0,250.0,73.134,23.384,9.066,71.782,50.022,31.013,19.009,30.646,7.624,0.574,7.050,7.050,0.000,0.000,0.000,0.000,
17.11.2025,19:50:51.232,29.907,27.667,19.998,3.214,250.0,250.0,68.041,19.378,8.974,58.784,41.925,25.998,15.927,25.680,5.699,0.598,5.101,5.098,0.000,0.000,0.000,0.000,
17.11.2025,19:50:52.239,17.672,28.156,20.333,3.291,250.0,250.0,59.859,33.578,4.775,69.653,46.114,28.600,17.514,28.257,67.819,8.384,59.435,5.231,0.000,0.000,0.000,0.000,
17.11.2025,19:50:53.230,24.469,27.113,19.349,3.243,250.0,250.0,61.460,37.100,8.848,53.054,38.295,23.742,14.553,23.461,35.665,9.354,26.311,137.713,0.000,0.002,0.000,0.000,
17.11.2025,19:50:54.239,16.313,27.959,18.616,3.208,250.0,250.0,63.929,13.600,4.371,40.855,28.055,17.387,10.668,17.179,6.012,0.541,5.471,5.463,0.000,0.000,0.000,0.000,
17.11.2025,19:50:55.233,19.032,27.366,18.225,3.244,250.0,250.0,63.488,18.036,4.359,57.676,38.467,23.855,14.612,23.561,6.172,0.603,5.569,5.481,0.000,0.002,0.000,0.000,
17.11.2025,19:50:56.227,16.313,27.071,17.660,3.211,250.0,250.0,78.729,15.895,8.967,43.758,32.696,20.282,12.414,20.037,7.162,0.790,6.372,6.470,0.000,0.000,2.125,0.000,
17.11.2025,19:50:57.235,16.313,26.875,17.660,3.212,250.0,250.0,68.242,14.371,8.877,38.867,29.614,18.354,11.260,18.133,6.426,0.540,5.886,5.751,0.000,0.000,0.000,0.000,
17.11.2025,19:50:58.229,27.188,27.193,19.424,3.288,250.0,250.0,59.380,18.714,8.863,56.170,40.236,24.946,15.290,24.653,5.848,0.538,5.310,5.283,0.000,0.000,0.000,0.000,
17.11.2025,19:50:59.238,19.032,26.850,19.098,3.248,250.0,250.0,61.582,12.493,4.372,35.229,24.554,15.218,9.336,15.034,6.709,0.948,5.761,7.772,0.000,0.000,0.000,0.000,
17.11.2025,19:51:0.233,23.110,26.990,18.188,3.222,250.0,250.0,65.092,20.362,8.913,61.728,43.724,27.107,16.617,26.777,6.494,0.545,5.949,5.770,0.000,0.002,0.500,0.000,
17.11.2025,19:51:1.228,13.594,29.116,20.795,3.270,250.0,250.0,61.642,19.417,8.842,58.763,41.839,25.945,15.894,25.627,5.982,0.543,5.439,5.301,0.000,0.000,1.500,0.000,
