Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
20.11.2025,10:2:31.101,65.251,100.224,87.066,5.467,250.0,250.0,11.706,3.835,2.843,7.554,6.457,4.002,2.455,3.952,3.830,0.399,3.431,3.431,0.000,0.000,2.750,3.000,
20.11.2025,10:2:32.109,63.892,110.008,96.889,5.466,250.0,250.0,10.875,4.267,2.941,9.111,7.486,4.639,2.847,4.577,3.821,0.399,3.422,3.422,0.000,0.000,2.875,3.125,
20.11.2025,10:2:33.105,57.095,102.868,89.593,5.489,250.0,250.0,11.546,3.680,2.818,6.990,6.095,3.785,2.310,3.735,3.821,0.399,3.422,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:34.109,72.048,107.118,93.984,5.476,250.0,250.0,12.650,3.686,2.892,6.928,6.105,3.783,2.322,3.734,3.830,0.399,3.431,3.431,0.000,0.000,2.750,3.125,
20.11.2025,10:2:35.113,58.454,107.767,94.635,5.463,250.0,250.0,11.256,3.722,2.941,7.039,6.195,3.839,2.356,3.790,3.821,0.399,3.422,3.422,0.000,0.000,2.875,2.875,
20.11.2025,10:2:36.104,57.095,113.163,99.954,5.471,250.0,250.0,11.314,3.980,3.063,7.885,6.798,4.209,2.589,4.160,3.830,0.399,3.431,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:37.115,31.266,106.181,93.022,5.479,250.0,250.0,15.658,7.330,3.883,19.840,14.724,9.129,5.595,9.019,3.836,0.396,3.440,3.440,0.000,0.000,2.250,2.500,
20.11.2025,10:2:38.107,69.329,97.062,84.006,5.432,250.0,250.0,18.593,5.593,3.505,13.599,10.618,6.580,4.038,6.506,3.827,0.396,3.431,3.431,0.000,0.000,2.750,3.000,
20.11.2025,10:2:39.111,69.329,74.483,62.616,4.778,250.0,250.0,19.077,6.051,3.591,15.255,11.691,7.250,4.441,7.164,3.839,0.399,3.440,3.440,0.001,0.000,2.750,2.875,
20.11.2025,10:2:40.115,57.095,107.022,93.817,5.463,250.0,250.0,20.720,7.551,3.577,20.944,15.212,9.434,5.778,9.324,3.901,0.444,3.457,3.440,0.000,0.000,2.875,2.875,
